# Transit observable posteriors (photo-ring pipeline, step 1)
# Derived from a TTV-fit MCMC posterior via asterodensity profiling (Zuluaga+2015 Eq.1-4)
#
# Columns:
#   p        : Rp/R*          [dimensionless]
#   delta    : transit depth  [dimensionless = (Rp/R*)^2]
#   aR       : a/R*           [dimensionless]
#   rho_obs  : stellar density [kg/m^3]
#   P        : orbital period [days]
#   b        : impact param   [R*]
#   i_orb    : inclination    [degrees]
#   T14      : total duration [hours]
#   T23      : full duration  [hours]
#            p         delta            aR       rho_obs             P             b         i_orb           T14           T23
0.09487465 0.00900120 128.04734267 2343.55711930 130.17802962 0.14898372 89.93333606 8.42441937 6.93388533
0.09530886 0.00908378 124.08342347 2132.57902924 130.17802962 0.27808393 89.87159406 8.49101965 6.89983408
0.09530886 0.00908378 124.08342347 2132.57902924 130.17802962 0.27808393 89.87159406 8.49101965 6.89983408
0.09472523 0.00897287 125.58728912 2211.06184721 130.17802962 0.23268485 89.89384382 8.47082550 6.92781428
0.09472523 0.00897287 125.58728912 2211.06184721 130.17802962 0.23268485 89.89384382 8.47082550 6.92781428
0.09483021 0.00899277 124.84514040 2172.09471520 130.17802962 0.24946739 89.88551066 8.49186045 6.93119247
0.09483021 0.00899277 124.84514040 2172.09471520 130.17802962 0.24946739 89.88551066 8.49186045 6.93119247
0.09460523 0.00895015 125.38655664 2200.47663033 130.17802962 0.22902153 89.89534784 8.48968135 6.94755160
0.09460523 0.00895015 125.38655664 2200.47663033 130.17802962 0.22902153 89.89534784 8.48968135 6.94755160
0.09737841 0.00948255 118.44249247 1854.75455619 130.17802962 0.42358657 89.79509233 8.50006151 6.69247969
0.09495927 0.00901726 127.87777985 2334.25928867 130.17802962 0.16699556 89.92517743 8.41582953 6.91757796
0.09495927 0.00901726 127.87777985 2334.25928867 130.17802962 0.16699556 89.92517743 8.41582953 6.91757796
0.09481904 0.00899065 127.87605580 2334.16487839 130.17802962 0.17335379 89.92232757 8.40705924 6.90931602
0.09481904 0.00899065 127.87605580 2334.16487839 130.17802962 0.17335379 89.92232757 8.40705924 6.90931602
0.09516395 0.00905618 124.44007448 2151.02084852 130.17802962 0.27802519 89.87198912 8.46560919 6.88142700
0.09457766 0.00894493 126.18660900 2242.86762426 130.17802962 0.21451347 89.90259884 8.45928723 6.93261192
0.09526911 0.00907620 123.42889852 2099.00944478 130.17802962 0.30254430 89.85955859 8.48153786 6.86998274
0.09503572 0.00903179 126.74115350 2272.56753847 130.17802962 0.20321702 89.90813179 8.44316145 6.91960401
0.09401586 0.00883898 125.53772065 2208.44480645 130.17802962 0.20757069 89.90526409 8.50928718 6.98620122
0.09526153 0.00907476 125.91737790 2228.54211991 130.17802962 0.24808625 89.88711404 8.42558951 6.87174508
0.09466427 0.00896132 126.79177230 2275.29152975 130.17802962 0.19280878 89.91287184 8.45184006 6.93812965
0.09544603 0.00910994 123.43029801 2099.08084420 130.17802962 0.29378222 89.86362751 8.50289370 6.89304003
0.09634652 0.00928265 122.19589452 2036.73101820 130.17802962 0.35383883 89.83409017 8.44523466 6.76719119
0.09538194 0.00909771 125.96319579 2230.97572219 130.17802962 0.23675610 89.89230875 8.44380059 6.89313858
0.09520591 0.00906417 122.80601514 2067.39161716 130.17802962 0.30531514 89.85755350 8.51754456 6.89736967
0.09478875 0.00898491 129.97185387 2450.82201881 130.17802962 0.00431308 89.99809865 8.37687127 6.92625174
0.09535972 0.00909348 125.37069382 2199.64158029 130.17802962 0.26727149 89.87785391 8.42629555 6.85567651
0.09417684 0.00886928 126.66423752 2268.43255903 130.17802962 0.17663826 89.92009875 8.47820828 6.97547973
0.09417684 0.00886928 126.66423752 2268.43255903 130.17802962 0.17663826 89.92009875 8.47820828 6.97547973
0.09663810 0.00933892 122.87491625 2070.87334038 130.17802962 0.34129241 89.84085735 8.43498935 6.76955681
0.09505981 0.00903637 126.16778664 2241.86411591 130.17802962 0.22738117 89.89674077 8.44353104 6.90419722
0.09653194 0.00931841 121.54805755 2004.50849495 130.17802962 0.36110792 89.82977934 8.47134230 6.77598856
0.09641194 0.00929526 120.92656327 1973.91734802 130.17802962 0.37044989 89.82447820 8.48664873 6.77787916
0.09641194 0.00929526 120.92656327 1973.91734802 130.17802962 0.37044989 89.82447820 8.48664873 6.77787916
0.09445239 0.00892125 127.14012469 2294.09676099 130.17802962 0.18123808 89.91832492 8.44269491 6.93991984
0.09517223 0.00905775 127.60848868 2319.54353543 130.17802962 0.20079839 89.90984216 8.39039313 6.87579688
0.09517223 0.00905775 127.60848868 2319.54353543 130.17802962 0.20079839 89.90984216 8.39039313 6.87579688
0.09606298 0.00922810 124.36783977 2147.27716257 130.17802962 0.30088262 89.86138441 8.42791238 6.81608354
0.09622216 0.00925870 119.67146188 1913.09096938 130.17802962 0.38050095 89.81782511 8.54353270 6.81254665
0.09572998 0.00916423 121.60086880 2007.12243909 130.17802962 0.34309062 89.83834268 8.51071798 6.84249392
0.09572998 0.00916423 121.60086880 2007.12243909 130.17802962 0.34309062 89.83834268 8.51071798 6.84249392
0.09484342 0.00899527 128.17377249 2350.50583414 130.17802962 0.14363565 89.93579250 8.42146000 6.93408785
0.09626509 0.00926697 120.05806015 1931.69163195 130.17802962 0.37498033 89.82104637 8.53318435 6.81125668
0.09626509 0.00926697 120.05806015 1931.69163195 130.17802962 0.37498033 89.82104637 8.53318435 6.81125668
0.09492994 0.00901169 127.05753151 2289.62876914 130.17802962 0.19696599 89.91117941 8.43038847 6.91431431
0.09492994 0.00901169 127.05753151 2289.62876914 130.17802962 0.19696599 89.91117941 8.43038847 6.91431431
0.09508196 0.00904058 123.31036992 2092.96822250 130.17802962 0.29311475 89.86380502 8.50961279 6.90469400
0.09511698 0.00904724 125.00729562 2180.56939437 130.17802962 0.26960286 89.87643027 8.44411108 6.87186649
0.09669509 0.00934994 121.96486697 2025.20071444 130.17802962 0.35873107 89.83147765 8.45053302 6.75979918
0.09420497 0.00887458 128.82147643 2386.31982719 130.17802962 0.03814678 89.98303350 8.44210267 6.98648673
0.09605721 0.00922699 121.17347889 1986.03346737 130.17802962 0.36271550 89.82849301 8.48878852 6.79542131
0.09704090 0.00941694 119.51039584 1905.37686314 130.17802962 0.40269234 89.80694052 8.49174413 6.72533004
0.09704090 0.00941694 119.51039584 1905.37686314 130.17802962 0.40269234 89.80694052 8.49174413 6.72533004
0.09457508 0.00894445 125.67403585 2215.64674372 130.17802962 0.22085190 89.89931183 8.48359138 6.94848565
0.09440989 0.00891323 129.29476198 2412.71834140 130.17802962 0.06103394 89.97295337 8.40479147 6.94967963
0.09440989 0.00891323 129.29476198 2412.71834140 130.17802962 0.06103394 89.97295337 8.40479147 6.94967963
0.09529243 0.00908065 125.17059187 2189.12595458 130.17802962 0.26404741 89.87913444 8.44561918 6.87506452
0.09529243 0.00908065 125.17059187 2189.12595458 130.17802962 0.26404741 89.87913444 8.44561918 6.87506452
0.09469134 0.00896645 126.48379362 2258.75164213 130.17802962 0.20707810 89.90619584 8.45179421 6.92939959
0.09559189 0.00913781 124.13036346 2135.00016919 130.17802962 0.29316753 89.86468035 8.45752018 6.85461795
0.09496334 0.00901804 123.03030702 2078.73991879 130.17802962 0.29350931 89.86331123 8.52710257 6.92033286
0.09489242 0.00900457 126.50498484 2259.88713287 130.17802962 0.20601440 89.90669332 8.45359441 6.92857493
0.09538473 0.00909825 124.12591223 2134.77049827 130.17802962 0.28481916 89.86852906 8.47439510 6.87916762
0.09442255 0.00891562 126.58814557 2264.34681733 130.17802962 0.19514483 89.91167436 8.46020166 6.94720957
0.09518716 0.00906059 124.96932064 2178.58274435 130.17802962 0.26985160 89.87627868 8.44675032 6.87275153
0.09528034 0.00907834 126.10561197 2238.55142083 130.17802962 0.23757083 89.89206021 8.43201876 6.88443865
0.09528034 0.00907834 126.10561197 2238.55142083 130.17802962 0.23757083 89.89206021 8.43201876 6.88443865
0.09532950 0.00908771 124.56600548 2157.55783657 130.17802962 0.27422350 89.87386718 8.46632345 6.88280898
0.09532950 0.00908771 124.56600548 2157.55783657 130.17802962 0.27422350 89.87386718 8.46632345 6.88280898
0.09393005 0.00882285 127.29421693 2302.44812445 130.17802962 0.12871036 89.94206680 8.48708092 7.00695393
0.09611488 0.00923807 123.49440031 2102.35295312 130.17802962 0.32482057 89.84929787 8.43054669 6.79272608
0.09611488 0.00923807 123.49440031 2102.35295312 130.17802962 0.32482057 89.84929787 8.43054669 6.79272608
0.09453472 0.00893681 128.68408153 2378.69255996 130.17802962 0.13235862 89.94106814 8.39673237 6.92244502
0.09453472 0.00893681 128.68408153 2378.69255996 130.17802962 0.13235862 89.94106814 8.39673237 6.92244502
0.09460246 0.00894963 129.40778775 2419.05126155 130.17802962 0.06501018 89.97121650 8.39717056 6.93999418
0.09555364 0.00913050 121.56363795 2005.27942578 130.17802962 0.34289339 89.83838613 8.51233746 6.84681004
0.09555364 0.00913050 121.56363795 2005.27942578 130.17802962 0.34289339 89.83838613 8.51233746 6.84681004
0.09600927 0.00921778 122.81274114 2067.73132461 130.17802962 0.32981912 89.84612943 8.46377985 6.81562326
0.09523376 0.00906947 123.92677374 2124.51236682 130.17802962 0.28333008 89.86900626 8.48996743 6.89545012
0.09523376 0.00906947 123.92677374 2124.51236682 130.17802962 0.28333008 89.86900626 8.48996743 6.89545012
0.09627520 0.00926891 121.71774414 2012.91537429 130.17802962 0.35830352 89.83133676 8.46526890 6.77877162
0.09607750 0.00923089 120.99048534 1977.04925507 130.17802962 0.36716950 89.82612439 8.48887812 6.78936176
0.09607750 0.00923089 120.99048534 1977.04925507 130.17802962 0.36716950 89.82612439 8.48887812 6.78936176
0.09544305 0.00910938 123.22183853 2088.46348214 130.17802962 0.31134184 89.85523189 8.47652670 6.85442482
0.09537167 0.00909576 126.56861152 2263.29873245 130.17802962 0.22659210 89.89742498 8.42060914 6.88140752
0.09546312 0.00911321 125.28387017 2195.07475491 130.17802962 0.25682348 89.88254743 8.45341343 6.88467150
0.09546312 0.00911321 125.28387017 2195.07475491 130.17802962 0.25682348 89.88254743 8.45341343 6.88467150
0.09514390 0.00905236 127.01269654 2287.20579079 130.17802962 0.21167180 89.90451422 8.41320168 6.88834917
0.09522901 0.00906856 125.50353025 2206.64087700 130.17802962 0.25786205 89.88227887 8.43471993 6.87211470
0.09534421 0.00909052 122.20928842 2037.40083001 130.17802962 0.32549916 89.84739499 8.51091889 6.86875091
0.09666740 0.00934459 120.69648333 1962.67179808 130.17802962 0.38403076 89.81769660 8.46406969 6.73706081
0.09515440 0.00905436 123.92070977 2124.20051273 130.17802962 0.28365354 89.86885029 8.48902795 6.89560173
0.09515440 0.00905436 123.92070977 2124.20051273 130.17802962 0.28365354 89.86885029 8.48902795 6.89560173
0.09567433 0.00915358 123.99207694 2127.87267138 130.17802962 0.30073785 89.86103123 8.45054388 6.84045566
0.09714488 0.00943713 116.88558254 1782.57031331 130.17802962 0.43948193 89.78457122 8.55327492 6.71028129
0.09613996 0.00924289 122.94202574 2074.26828479 130.17802962 0.32640857 89.84788069 8.46464241 6.81806832
0.09611733 0.00923854 119.63366934 1911.27906492 130.17802962 0.38096752 89.81754411 8.54386581 6.81385835
0.09541836 0.00910466 125.28257991 2195.00693671 130.17802962 0.27172014 89.87573348 8.42373917 6.84899016
0.09541836 0.00910466 125.28257991 2195.00693671 130.17802962 0.27172014 89.87573348 8.42373917 6.84899016
0.09606848 0.00922915 124.78685177 2169.05376412 130.17802962 0.29610589 89.86404310 8.41043174 6.80646703
0.09606848 0.00922915 124.78685177 2169.05376412 130.17802962 0.29610589 89.86404310 8.41043174 6.80646703
0.09457013 0.00894351 127.20019730 2297.35012026 130.17802962 0.16484681 89.92574674 8.46015864 6.96065499
0.09591672 0.00920002 123.93032620 2124.69507442 130.17802962 0.30748976 89.85784042 8.44112819 6.82244869
0.09496922 0.00901915 125.50086166 2206.50012026 130.17802962 0.23069987 89.89467693 8.48204313 6.93475009
0.09496922 0.00901915 125.50086166 2206.50012026 130.17802962 0.23069987 89.89467693 8.48204313 6.93475009
0.09483890 0.00899442 126.79319023 2275.36786562 130.17802962 0.20959497 89.90528740 8.42852228 6.90663258
0.09483890 0.00899442 126.79319023 2275.36786562 130.17802962 0.20959497 89.90528740 8.42852228 6.90663258
0.09459881 0.00894893 126.99877445 2286.45375895 130.17802962 0.19488852 89.91207558 8.43461246 6.92377574
0.09543848 0.00910850 124.68276806 2163.63071884 130.17802962 0.28210855 89.87036185 8.44278154 6.85512601
0.09440678 0.00891264 128.47712464 2367.23437088 130.17802962 0.09256165 89.95872112 8.44108866 6.97315945
0.09440678 0.00891264 128.47712464 2367.23437088 130.17802962 0.09256165 89.95872112 8.44108866 6.97315945
0.09650856 0.00931390 122.83833630 2069.02438940 130.17802962 0.33994715 89.84143743 8.43995680 6.77713849
0.09526278 0.00907500 125.92111323 2228.74045443 130.17802962 0.24399051 89.88898101 8.43280647 6.88067183
0.09526278 0.00907500 125.92111323 2228.74045443 130.17802962 0.24399051 89.88898101 8.43280647 6.88067183
0.09460903 0.00895087 128.74052060 2381.82371839 130.17802962 0.11750167 89.94770605 8.40681399 6.93481903
0.09460903 0.00895087 128.74052060 2381.82371839 130.17802962 0.11750167 89.94770605 8.40681399 6.93481903
0.09610052 0.00923531 120.27486999 1942.17572268 130.17802962 0.37546561 89.82113779 8.51489169 6.79864304
0.09511591 0.00904704 121.96018590 2024.96753894 130.17802962 0.32129047 89.84906050 8.53696033 6.89790797
0.09511591 0.00904704 121.96018590 2024.96753894 130.17802962 0.32129047 89.84906050 8.53696033 6.89790797
0.09441279 0.00891378 129.48616315 2423.44919504 130.17802962 0.03214595 89.98577588 8.40184402 6.95081511
0.09572611 0.00916349 125.65464544 2214.62133701 130.17802962 0.26030912 89.88130463 8.42391111 6.85395368
0.09572611 0.00916349 125.65464544 2214.62133701 130.17802962 0.26030912 89.88130463 8.42391111 6.85395368
0.09453224 0.00893634 128.69777802 2379.45216884 130.17802962 0.12266640 89.94538936 8.40460428 6.93238075
0.09389412 0.00881611 128.55417885 2371.49617482 130.17802962 0.02586259 89.98847321 8.46003163 7.00677925
0.09672561 0.00935584 121.13175746 1983.98273053 130.17802962 0.37281484 89.82365689 8.46801544 6.75480941
0.09463472 0.00895573 127.97618576 2339.65229087 130.17802962 0.14473119 89.93520288 8.43169530 6.94506320
0.09466204 0.00896090 126.85171242 2278.51995048 130.17802962 0.19155647 89.91347865 8.44957935 6.93700168
0.09466204 0.00896090 126.85171242 2278.51995048 130.17802962 0.19155647 89.91347865 8.44957935 6.93700168
0.09428253 0.00888920 129.31264518 2413.71961362 130.17802962 0.03735388 89.98344926 8.41084355 6.95960686
0.09572973 0.00916418 121.31269125 1992.88640645 130.17802962 0.34278544 89.83810280 8.53175809 6.85977611
0.09562594 0.00914432 122.04145622 2029.01835551 130.17802962 0.33637893 89.84207729 8.49693723 6.84087613
0.09562594 0.00914432 122.04145622 2029.01835551 130.17802962 0.33637893 89.84207729 8.49693723 6.84087613
0.09590901 0.00919854 121.67904408 2010.99597007 130.17802962 0.34488459 89.83760180 8.50194366 6.83048389
0.09617589 0.00924980 122.26826544 2040.35194354 130.17802962 0.33658579 89.84227330 8.48533223 6.82269188
0.09500527 0.00902600 122.12396537 2033.13644268 130.17802962 0.31583077 89.85182441 8.53808728 6.90634061
0.09500527 0.00902600 122.12396537 2033.13644268 130.17802962 0.31583077 89.85182441 8.53808728 6.90634061
0.09448468 0.00892735 129.17685448 2406.12368293 130.17802962 0.06754822 89.97003930 8.41008901 6.95187633
0.09448468 0.00892735 129.17685448 2406.12368293 130.17802962 0.06754822 89.97003930 8.41008901 6.95187633
0.09475003 0.00897757 126.40601814 2254.58745283 130.17802962 0.20729858 89.90603818 8.45713045 6.93278113
0.09622680 0.00925960 121.85401036 2019.68348097 130.17802962 0.35406729 89.83351726 8.46726168 6.78644653
0.09586754 0.00919058 123.54287398 2104.82955379 130.17802962 0.30677243 89.85772726 8.46887516 6.84635209
0.09383443 0.00880490 128.46056060 2366.31889463 130.17802962 0.06727670 89.96999335 8.45207067 6.99584549
0.09463280 0.00895537 129.31532165 2413.86949184 130.17802962 0.06503893 89.97118318 8.40339566 6.94470679
0.09463280 0.00895537 129.31532165 2413.86949184 130.17802962 0.06503893 89.97118318 8.40339566 6.94470679
0.09546236 0.00911306 125.87238820 2226.15422994 130.17802962 0.25299127 89.88484097 8.42112610 6.86138042
0.09541733 0.00910447 124.78040090 2168.71739312 130.17802962 0.28237917 89.87033902 8.43542579 6.84923133
0.09509363 0.00904280 126.22233606 2244.77322477 130.17802962 0.22391845 89.89835722 8.44589903 6.90796305
0.09595799 0.00920794 122.84138619 2069.17850526 130.17802962 0.32561544 89.84812600 8.47203471 6.82771650
0.09532639 0.00908712 123.84086974 2120.09739755 130.17802962 0.28427199 89.86847961 8.49459787 6.89695112
0.09532639 0.00908712 123.84086974 2120.09739755 130.17802962 0.28427199 89.86847961 8.49459787 6.89695112
0.09581423 0.00918037 121.58921127 2006.54524285 130.17802962 0.35072875 89.83472790 8.49141030 6.81644998
0.09499395 0.00902385 124.61656320 2160.18597301 130.17802962 0.25527901 89.88262860 8.49779428 6.92907945
0.09430499 0.00889343 127.96230832 2338.89125428 130.17802962 0.11424275 89.94884721 8.45826209 6.98264459
0.09646961 0.00930639 121.88345168 2021.14777046 130.17802962 0.35680874 89.83226875 8.45964506 6.77308272
0.09530520 0.00908308 127.28402351 2301.89504461 130.17802962 0.20423991 89.90806317 8.40778008 6.88608328
0.09535266 0.00909213 124.63846451 2161.32512858 130.17802962 0.27278943 89.87459974 8.46454278 6.88224280
0.09463786 0.00895632 124.69613710 2164.32677598 130.17802962 0.25382309 89.88337248 8.49222696 6.93101957
0.09463786 0.00895632 124.69613710 2164.32677598 130.17802962 0.25382309 89.88337248 8.49222696 6.93101957
0.09565296 0.00914949 124.07844234 2132.32221279 130.17802962 0.28488288 89.86844934 8.47972634 6.87936488
0.09428421 0.00888951 128.39726791 2362.82295222 130.17802962 0.11437401 89.94896193 8.42933949 6.95902263
0.09506624 0.00903759 123.17445437 2086.05509332 130.17802962 0.29722746 89.86174166 8.50957717 6.90098989
0.09524359 0.00907134 123.19933520 2087.31947741 130.17802962 0.30595813 89.85770924 8.48915953 6.87316303
0.09588520 0.00919397 123.76330011 2116.11602582 130.17802962 0.30927354 89.85682277 8.44805334 6.82672482
0.09439404 0.00891024 125.39347791 2200.84104586 130.17802962 0.23129413 89.89431519 8.48362276 6.94416321
0.09628920 0.00927161 122.89381289 2071.82891126 130.17802962 0.33686322 89.84294681 8.44237826 6.78607312
0.09447085 0.00892474 128.54340481 2370.89996471 130.17802962 0.10472609 89.95332033 8.42871695 6.95875214
0.09447085 0.00892474 128.54340481 2370.89996471 130.17802962 0.10472609 89.95332033 8.42871695 6.95875214
0.09546808 0.00911415 124.67632322 2163.29522268 130.17802962 0.28581885 89.86865006 8.43551941 6.84544638
0.09546808 0.00911415 124.67632322 2163.29522268 130.17802962 0.28581885 89.86865006 8.43551941 6.84544638
0.09728559 0.00946449 119.15227826 1888.29952933 130.17802962 0.41223820 89.80177000 8.48759937 6.70295997
0.09558833 0.00913713 124.55624573 2157.05074212 130.17802962 0.28131202 89.87059657 8.45428817 6.86291485
0.09613522 0.00924198 119.87820696 1923.02330811 130.17802962 0.37851044 89.81909066 8.53412249 6.80923152
0.09613522 0.00924198 119.87820696 1923.02330811 130.17802962 0.37851044 89.81909066 8.53412249 6.80923152
0.09544955 0.00911062 124.34670438 2146.18260722 130.17802962 0.28659737 89.86794315 8.45604219 6.86167217
0.09544955 0.00911062 124.34670438 2146.18260722 130.17802962 0.28659737 89.86794315 8.45604219 6.86167217
0.09607593 0.00923058 123.06094147 2080.29311922 130.17802962 0.32549963 89.84845089 8.45820845 6.81487436
0.09607593 0.00923058 123.06094147 2080.29311922 130.17802962 0.32549963 89.84845089 8.45820845 6.81487436
0.09440187 0.00891171 129.07124277 2400.22695026 130.17802962 0.05216121 89.97684521 8.42282507 6.96605773
0.09620308 0.00925503 121.62792229 2008.46235714 130.17802962 0.35148430 89.83442457 8.48997495 6.80822629
0.09624133 0.00926239 121.12862214 1983.82867719 130.17802962 0.36129749 89.82910024 8.49760708 6.80137680
0.09471718 0.00897134 126.14748926 2240.78230293 130.17802962 0.20623991 89.90632646 8.47580463 6.94921354
0.09471718 0.00897134 126.14748926 2240.78230293 130.17802962 0.20623991 89.90632646 8.47580463 6.94921354
0.09497207 0.00901969 128.37475023 2361.58002939 130.17802962 0.15380473 89.93135438 8.39848128 6.90909906
0.09477957 0.00898317 124.05427107 2131.07628559 130.17802962 0.27484654 89.87305911 8.49540121 6.91423827
0.09481985 0.00899080 126.19567897 2243.35129363 130.17802962 0.21803487 89.90100704 8.45503374 6.92332101
0.09486545 0.00899945 125.13062232 2187.02952501 130.17802962 0.24702433 89.88689051 8.47729358 6.92062497
0.09486545 0.00899945 125.13062232 2187.02952501 130.17802962 0.24702433 89.88689051 8.47729358 6.92062497
0.09491487 0.00900883 125.65560863 2214.67226480 130.17802962 0.23459303 89.89303145 8.46445735 6.91845930
0.09490521 0.00900700 127.32818932 2304.29205439 130.17802962 0.18101581 89.91854557 8.43410224 6.92641397
0.09490521 0.00900700 127.32818932 2304.29205439 130.17802962 0.18101581 89.91854557 8.43410224 6.92641397
0.09503671 0.00903198 126.28493522 2248.11472421 130.17802962 0.23302620 89.89427539 8.42595344 6.88628769
0.09503671 0.00903198 126.28493522 2248.11472421 130.17802962 0.23302620 89.89427539 8.42595344 6.88628769
0.09513665 0.00905098 123.09286431 2081.91246571 130.17802962 0.30025799 89.86023940 8.50886672 6.89639837
0.09627823 0.00926950 120.56072565 1956.05648914 130.17802962 0.36982869 89.82424081 8.51306803 6.80195676
0.09627823 0.00926950 120.56072565 1956.05648914 130.17802962 0.36982869 89.82424081 8.51306803 6.80195676
0.09439789 0.00891096 126.94664009 2283.63907343 130.17802962 0.17112290 89.92276579 8.46805504 6.96664935
0.09439789 0.00891096 126.94664009 2283.63907343 130.17802962 0.17112290 89.92276579 8.46805504 6.96664935
0.09478839 0.00898484 125.55653924 2209.43811826 130.17802962 0.23845553 89.89118445 8.46334143 6.91667432
0.09478839 0.00898484 125.55653924 2209.43811826 130.17802962 0.23845553 89.89118445 8.46334143 6.91667432
0.09437920 0.00890743 127.07685507 2290.67358357 130.17802962 0.16738584 89.92452988 8.46380754 6.96522327
0.09607899 0.00923117 120.48631158 1952.43669594 130.17802962 0.37312255 89.82256589 8.50678560 6.79570467
0.09607899 0.00923117 120.48631158 1952.43669594 130.17802962 0.37312255 89.82256589 8.50678560 6.79570467
0.09504919 0.00903435 124.64809222 2161.82602250 130.17802962 0.27064914 89.87559324 8.46576271 6.88962575
0.09504919 0.00903435 124.64809222 2161.82602250 130.17802962 0.27064914 89.87559324 8.46576271 6.88962575
0.09616938 0.00924855 121.50947204 2002.60010357 130.17802962 0.35377024 89.83318527 8.49160403 6.80723521
0.09616938 0.00924855 121.50947204 2002.60010357 130.17802962 0.35377024 89.83318527 8.49160403 6.80723521
0.09516661 0.00905668 125.69482578 2216.74651184 130.17802962 0.24944986 89.88629259 8.43722063 6.88160823
0.09646067 0.00930466 122.65479274 2059.76370633 130.17802962 0.34101726 89.84070027 8.44934423 6.78416959
0.09646067 0.00930466 122.65479274 2059.76370633 130.17802962 0.34101726 89.84070027 8.44934423 6.78416959
0.09530851 0.00908371 125.33160948 2197.58500552 130.17802962 0.25432953 89.88373229 8.45367987 6.88915623
0.09569212 0.00915698 121.90680426 2022.30973438 130.17802962 0.33537037 89.84237688 8.50953967 6.85114196
0.09587874 0.00919273 126.62328747 2266.23314429 130.17802962 0.25005417 89.88685290 8.37998647 6.82396507
0.09607049 0.00922954 120.14986980 1936.12657597 130.17802962 0.38224388 89.81771934 8.50282053 6.78009095
0.09607049 0.00922954 120.14986980 1936.12657597 130.17802962 0.38224388 89.81771934 8.50282053 6.78009095
0.09525279 0.00907309 125.56596450 2209.93572904 130.17802962 0.25172022 89.88513993 8.44235461 6.88277756
0.09423266 0.00887979 129.09964856 2401.81201312 130.17802962 0.04148456 89.98158872 8.42318917 6.97008791
0.09423266 0.00887979 129.09964856 2401.81201312 130.17802962 0.04148456 89.98158872 8.42318917 6.97008791
0.09616656 0.00924801 123.49873153 2102.57416344 130.17802962 0.32338716 89.84996817 8.43425924 6.79647571
0.09616656 0.00924801 123.49873153 2102.57416344 130.17802962 0.32338716 89.84996817 8.43425924 6.79647571
0.09633112 0.00927968 121.65463849 2009.78615562 130.17802962 0.35573219 89.83246030 8.47738335 6.79082974
0.09476918 0.00898120 125.80003596 2222.31761369 130.17802962 0.22957877 89.89543801 8.46215862 6.92222283
0.09635400 0.00928409 121.96527412 2025.22099657 130.17802962 0.35906404 89.83132180 8.44662099 6.76163212
0.09681870 0.00937386 121.91776831 2022.85543082 130.17802962 0.36640471 89.82780627 8.43294146 6.73387710
0.09681870 0.00937386 121.91776831 2022.85543082 130.17802962 0.36640471 89.82780627 8.43294146 6.73387710
0.09516064 0.00905555 125.14875612 2187.98048894 130.17802962 0.27064502 89.87609282 8.43281637 6.86114503
0.09420788 0.00887513 128.08473535 2345.61083201 130.17802962 0.11375803 89.94911294 8.44981337 6.97720773
0.09563251 0.00914558 122.84337300 2069.27890615 130.17802962 0.31307522 89.85397740 8.50007093 6.86874760
0.09563251 0.00914558 122.84337300 2069.27890615 130.17802962 0.31307522 89.85397740 8.50007093 6.86874760
0.09451345 0.00893279 129.22129307 2408.60775513 130.17802962 0.03929070 89.98257879 8.41804570 6.96211692
0.09429166 0.00889092 127.53476572 2315.52566373 130.17802962 0.14578642 89.93450454 8.45707878 6.97047469
0.09534903 0.00909144 123.70786654 2113.27387471 130.17802962 0.29086036 89.86528677 8.48950960 6.88641808
0.09458911 0.00894710 125.19856960 2190.59420219 130.17802962 0.24050597 89.88993496 8.48226693 6.93362490
0.09470466 0.00896897 128.22540588 2353.34760470 130.17802962 0.15089092 89.93257643 8.40934428 6.92310883
0.09470466 0.00896897 128.22540588 2353.34760470 130.17802962 0.15089092 89.93257643 8.40934428 6.92310883
0.09654903 0.00932171 121.31901941 1993.19829390 130.17802962 0.36409985 89.82804497 8.47889097 6.77788155
0.09658348 0.00932837 119.63628784 1911.40456815 130.17802962 0.39472741 89.81095823 8.50456134 6.75506419
0.09573950 0.00916605 122.06863785 2030.37439437 130.17802962 0.33169917 89.84430902 8.50822049 6.85351174
0.09629575 0.00927287 123.06861544 2080.68231913 130.17802962 0.33540252 89.84384993 8.43424434 6.78110673
0.09629575 0.00927287 123.06861544 2080.68231913 130.17802962 0.33540252 89.84384993 8.43424434 6.78110673
0.09478211 0.00898365 127.25501761 2300.32171309 130.17802962 0.18951180 89.91467346 8.42657669 6.91749628
0.09516479 0.00905634 128.35785292 2360.64762425 130.17802962 0.17094313 89.92369518 8.38118792 6.88427121
0.09516479 0.00905634 128.35785292 2360.64762425 130.17802962 0.17094313 89.92369518 8.38118792 6.88427121
0.09508259 0.00904070 127.37901745 2307.05270639 130.17802962 0.19836715 89.91077333 8.40831497 6.89319354
0.09560205 0.00913975 124.74083264 2166.65492571 130.17802962 0.27869797 89.87198874 8.44739965 6.85942953
0.09498423 0.00902200 126.12108350 2239.37544571 130.17802962 0.22560837 89.89750790 8.44900380 6.91098301
0.09636270 0.00928577 120.88803814 1972.03138040 130.17802962 0.36611225 89.82647813 8.50164862 6.79640875
0.09636270 0.00928577 120.88803814 1972.03138040 130.17802962 0.36611225 89.82647813 8.50164862 6.79640875
0.09562242 0.00914365 125.15293047 2188.19943763 130.17802962 0.27279037 89.87511480 8.43195806 6.85170073
0.09562242 0.00914365 125.15293047 2188.19943763 130.17802962 0.27279037 89.87511480 8.43195806 6.85170073
