# Kepler-51 transit observable posteriors
# Derived from TTV-fit MCMC posterior (Kipping D.)
# Method: Kipping+2014 asterodensity profiling Eq.1-4
#
# Columns:
#   p        : Rp/R*          [dimensionless]
#   delta    : transit depth  [dimensionless = (Rp/R*)^2]
#   aR       : a/R*           [dimensionless]
#   rho_obs  : stellar density [kg/m^3]
#   P        : orbital period [days]
#   b        : impact param   [R*]
#   i_orb    : inclination    [degrees]
#   T14      : total duration [hours]
#   T23      : full duration  [hours]
#            p         delta            aR       rho_obs             P             b         i_orb           T14           T23
0.04584972 0.00210220 110.20198736 3478.11944641 85.31620000 0.95121708 89.50544086 2.57120997 0.44216053
0.05015514 0.00251554 133.55868638 6191.45369969 85.31620000 0.90460360 89.61192816 2.60307587 1.41353240
0.06267037 0.00392758 112.92645992 3742.51331756 85.31620000 0.91810653 89.53417287 3.08859358 1.09005003
0.06035233 0.00364240 119.04342037 4384.22064305 85.31620000 0.93606991 89.54946349 2.72730200 0.44852893
0.04750300 0.00225653 113.98946562 3849.19901516 85.31620000 0.95229238 89.52133323 2.49505341 0.11288613
0.05944933 0.00353422 113.12280794 3762.06888021 85.31620000 0.93025153 89.52882988 2.92132780 0.79978254
0.05944933 0.00353422 113.12280794 3762.06888021 85.31620000 0.93025153 89.52882988 2.92132780 0.79978254
0.05411926 0.00292889 127.09891373 5335.82686521 85.31620000 0.92523669 89.58290261 2.59013700 1.00788435
0.04895310 0.00239641 137.82075062 6803.30663439 85.31620000 0.90580346 89.62343052 2.50167093 1.37073719
0.04895310 0.00239641 137.82075062 6803.30663439 85.31620000 0.90580346 89.62343052 2.50167093 1.37073719
0.05429939 0.00294842 122.80756118 4813.39534291 85.31620000 0.92143116 89.57010292 2.71929104 1.12978979
0.05429939 0.00294842 122.80756118 4813.39534291 85.31620000 0.92143116 89.57010292 2.71929104 1.12978979
0.06521004 0.00425235 125.95776768 5193.39168572 85.31620000 0.92284086 89.58021359 2.75297713 0.77095127
0.05363308 0.00287651 147.02595465 8259.58518943 85.31620000 0.89888055 89.64970550 2.43682260 1.31225751
0.04877887 0.00237938 145.35426761 7981.04159987 85.31620000 0.89536088 89.64706421 2.44892923 1.44015557
0.04877887 0.00237938 145.35426761 7981.04159987 85.31620000 0.89536088 89.64706421 2.44892923 1.44015557
0.04477323 0.00200464 136.56008949 6618.31739858 85.31620000 0.92245786 89.61296639 2.34125182 1.18391782
0.04774093 0.00227920 120.51481826 4548.80755265 85.31620000 0.91437847 89.56527728 2.76659597 1.43814849
0.04774093 0.00227920 120.51481826 4548.80755265 85.31620000 0.91437847 89.56527728 2.76659597 1.43814849
0.04968841 0.00246894 118.02967577 4273.16689522 85.31620000 0.94200232 89.54271390 2.55745133 0.69245822
0.04968841 0.00246894 118.02967577 4273.16689522 85.31620000 0.94200232 89.54271390 2.55745133 0.69245822
0.04527207 0.00204956 109.54054902 3415.86700038 85.31620000 0.95155554 89.50227744 2.57403148 0.46272321
0.04527207 0.00204956 109.54054902 3415.86700038 85.31620000 0.95155554 89.50227744 2.57403148 0.46272321
0.05216584 0.00272127 116.26974207 4084.85213143 85.31620000 0.93812794 89.53770127 2.67069762 0.75845889
0.05216584 0.00272127 116.26974207 4084.85213143 85.31620000 0.93812794 89.53770127 2.67069762 0.75845889
0.04672731 0.00218344 141.88058386 7422.41296613 85.31620000 0.90964543 89.63265445 2.37900650 1.30964926
0.04831964 0.00233479 122.10755226 4731.55387663 85.31620000 0.91679309 89.56981475 2.71371538 1.36282430
0.04831964 0.00233479 122.10755226 4731.55387663 85.31620000 0.91679309 89.56981475 2.71371538 1.36282430
0.04496486 0.00202184 149.52767081 8688.42222706 85.31620000 0.90563717 89.65297724 2.27239179 1.32150576
0.04496486 0.00202184 149.52767081 8688.42222706 85.31620000 0.90563717 89.65297724 2.27239179 1.32150576
0.04788496 0.00229297 119.59170021 4445.07746118 85.31620000 0.92948462 89.55468413 2.63709964 1.12464402
0.04778975 0.00228386 115.54050465 4008.47328140 85.31620000 0.94455122 89.53159802 2.55845034 0.67993363
0.04778975 0.00228386 115.54050465 4008.47328140 85.31620000 0.94455122 89.53159802 2.55845034 0.67993363
0.05344122 0.00285596 120.59547830 4557.94715731 85.31620000 0.92475923 89.56063593 2.72690443 1.09162239
0.04759912 0.00226568 131.19796614 5868.91095837 85.31620000 0.92918692 89.59420915 2.40356417 1.03827814
0.04759912 0.00226568 131.19796614 5868.91095837 85.31620000 0.92918692 89.59420915 2.40356417 1.03827814
0.04661042 0.00217253 141.14898951 7308.18500638 85.31620000 0.90548947 89.63243746 2.42366057 1.37790156
0.05214573 0.00271918 110.36052479 3493.15199993 85.31620000 0.93210077 89.51607628 2.88247663 1.01638215
0.04372784 0.00191212 116.80025591 4141.02255370 85.31620000 0.95052834 89.53371794 2.40581209 0.58400490
0.05016569 0.00251660 112.42419627 3692.79829977 85.31620000 0.94171384 89.52006008 2.69463258 0.71853461
0.06376104 0.00406547 125.95617965 5193.19525839 85.31620000 0.92339013 89.57995843 2.73300449 0.79988959
0.04513514 0.00203718 146.92760688 8243.02140954 85.31620000 0.88748390 89.65391534 2.44861348 1.56297606
0.04992603 0.00249261 117.34130131 4198.83601382 85.31620000 0.92406935 89.54878785 2.76864927 1.22625956
0.05231432 0.00273679 111.85827228 3637.31182192 85.31620000 0.94226297 89.51735059 2.73001207 0.58989368
0.05231432 0.00273679 111.85827228 3637.31182192 85.31620000 0.94226297 89.51735059 2.73001207 0.58989368
0.06484321 0.00420464 114.78706976 3930.56625652 85.31620000 0.93455781 89.53351183 2.89810121 0.19002342
0.06484321 0.00420464 114.78706976 3930.56625652 85.31620000 0.93455781 89.53351183 2.89810121 0.19002342
0.06874580 0.00472599 133.07242076 6124.07336620 85.31620000 0.91352284 89.60666971 2.71691187 0.88584575
0.06874580 0.00472599 133.07242076 6124.07336620 85.31620000 0.91352284 89.60666971 2.71691187 0.88584575
0.04627581 0.00214145 107.54161509 3232.25693904 85.31620000 0.94924999 89.49425416 2.66690026 0.55925171
0.05374778 0.00288882 112.63859378 3713.96556469 85.31620000 0.93658265 89.52358380 2.79436920 0.78078327
0.05530441 0.00305858 133.44480383 6175.62925213 85.31620000 0.92913608 89.60106348 2.44397611 0.83399825
0.05530441 0.00305858 133.44480383 6175.62925213 85.31620000 0.92913608 89.60106348 2.44397611 0.83399825
0.05352405 0.00286482 140.44396730 7199.22057527 85.31620000 0.90506353 89.63076606 2.50251592 1.28508210
0.05352405 0.00286482 140.44396730 7199.22057527 85.31620000 0.90506353 89.63076606 2.50251592 1.28508210
0.04397708 0.00193398 128.91300048 5567.57868334 85.31620000 0.92948281 89.58688493 2.40333584 1.13102708
0.04397708 0.00193398 128.91300048 5567.57868334 85.31620000 0.92948281 89.58688493 2.40333584 1.13102708
0.05067320 0.00256777 109.93853879 3453.23468278 85.31620000 0.94522524 89.50737853 2.71987238 0.52262081
0.05067320 0.00256777 109.93853879 3453.23468278 85.31620000 0.94522524 89.50737853 2.71987238 0.52262081
0.06604100 0.00436141 123.61414493 4908.86083559 85.31620000 0.92824394 89.56975021 2.76408782 0.54395221
0.04963811 0.00246394 110.40958179 3497.81235516 85.31620000 0.93019971 89.51727787 2.87071261 1.14951396
0.04963811 0.00246394 110.40958179 3497.81235516 85.31620000 0.93019971 89.51727787 2.87071261 1.14951396
0.05570104 0.00310261 113.41373906 3791.16964832 85.31620000 0.94060023 89.52481030 2.75483551 0.47985779
0.05473398 0.00299581 122.47354958 4774.22769401 85.31620000 0.93213386 89.56392338 2.62660198 0.83562179
0.05473398 0.00299581 122.47354958 4774.22769401 85.31620000 0.93213386 89.56392338 2.62660198 0.83562179
0.05913250 0.00349665 113.40202630 3789.99517537 85.31620000 0.93393744 89.52812767 2.87106528 0.65513887
0.05913250 0.00349665 113.40202630 3789.99517537 85.31620000 0.93393744 89.52812767 2.87106528 0.65513887
0.05309695 0.00281929 130.70883676 5803.51434032 85.31620000 0.92840254 89.59303444 2.47867965 0.92880994
0.05309695 0.00281929 130.70883676 5803.51434032 85.31620000 0.92840254 89.59303444 2.47867965 0.92880994
0.05099124 0.00260011 126.91871064 5313.16333870 85.31620000 0.92296803 89.58333457 2.58162586 1.13385027
0.05099124 0.00260011 126.91871064 5313.16333870 85.31620000 0.92296803 89.58333457 2.58162586 1.13385027
0.05984009 0.00358084 132.96698807 6109.52866792 85.31620000 0.90424798 89.61035447 2.70978352 1.26155799
0.05984009 0.00358084 132.96698807 6109.52866792 85.31620000 0.90424798 89.61035447 2.70978352 1.26155799
0.04937653 0.00243804 141.25089397 7324.02517246 85.31620000 0.90359639 89.63347055 2.46211813 1.36259097
0.05595625 0.00313110 137.70962405 6786.86312884 85.31620000 0.90761465 89.62237305 2.55442937 1.22925769
0.05595625 0.00313110 137.70962405 6786.86312884 85.31620000 0.90761465 89.62237305 2.55442937 1.22925769
0.04605937 0.00212147 117.87051880 4255.90375464 85.31620000 0.95328702 89.53661086 2.38153045 0.19523641
0.05266497 0.00277360 113.71521185 3821.48278267 85.31620000 0.92916804 89.53183045 2.83564448 1.05829120
0.05304960 0.00281426 122.08075256 4728.43917003 85.31620000 0.94090715 89.55840261 2.52465804 0.57026741
0.05304960 0.00281426 122.08075256 4728.43917003 85.31620000 0.94090715 89.55840261 2.52465804 0.57026741
0.04452193 0.00198220 103.09473677 2847.64400304 85.31620000 0.95393738 89.46983360 2.68999162 0.34291296
0.05884265 0.00346246 130.36077938 5757.27610577 85.31620000 0.91496370 89.59785459 2.66445716 1.10244765
0.05884265 0.00346246 130.36077938 5757.27610577 85.31620000 0.91496370 89.59785459 2.66445716 1.10244765
0.05197366 0.00270126 116.10891078 4067.92432993 85.31620000 0.94106068 89.53561363 2.63931574 0.64394531
0.05197366 0.00270126 116.10891078 4067.92432993 85.31620000 0.94106068 89.53561363 2.63931574 0.64394531
0.05223826 0.00272884 144.77304362 7885.68323066 85.31620000 0.90046263 89.64362813 2.45094448 1.33112157
0.05223826 0.00272884 144.77304362 7885.68323066 85.31620000 0.90046263 89.64362813 2.45094448 1.33112157
0.04952973 0.00245319 133.33204720 6159.98784316 85.31620000 0.90129450 89.61269053 2.62877987 1.47515310
0.04952973 0.00245319 133.33204720 6159.98784316 85.31620000 0.90129450 89.61269053 2.62877987 1.47515310
0.05021487 0.00252153 131.44478921 5902.09690494 85.31620000 0.90417328 89.60587467 2.64913854 1.44194589
0.05021487 0.00252153 131.44478921 5902.09690494 85.31620000 0.90417328 89.60587467 2.64913854 1.44194589
0.05261173 0.00276799 108.06168167 3279.37724123 85.31620000 0.94046817 89.50134464 2.85159934 0.68941130
0.04708525 0.00221702 125.82514551 5177.00443223 85.31620000 0.92634347 89.57817612 2.52858638 1.15754228
0.05731258 0.00328473 122.32490666 4756.86572026 85.31620000 0.91605794 89.57092349 2.81317781 1.18544563
0.04915059 0.00241578 127.65699395 5406.42339094 85.31620000 0.92825912 89.58336949 2.49635861 1.05195395
0.04932135 0.00243260 127.67807139 5409.10179560 85.31620000 0.91579710 89.58903077 2.61494966 1.30255819
0.05264264 0.00277125 113.23931704 3773.70491199 85.31620000 0.94135733 89.52369526 2.71139860 0.61273204
0.05264264 0.00277125 113.23931704 3773.70491199 85.31620000 0.94135733 89.52369526 2.71139860 0.61273204
0.05932994 0.00352004 130.65458166 5796.29050893 85.31620000 0.91199692 89.60005996 2.68849605 1.14978169
0.06478797 0.00419748 109.33315506 3396.50184996 85.31620000 0.92419063 89.51567433 3.15254873 0.85341781
0.04814159 0.00231761 118.15305559 4286.58150135 85.31620000 0.93861079 89.54483612 2.57337299 0.87300253
0.04570783 0.00208921 123.11234056 4849.32148900 85.31620000 0.93842623 89.56325757 2.44260396 0.91744487
0.05371438 0.00288524 120.41812869 4537.86774967 85.31620000 0.93301065 89.55606263 2.65060169 0.85492595
0.06200012 0.00384402 116.05051367 4061.78951470 85.31620000 0.93622021 89.53776983 2.81571459 0.32436943
0.06144263 0.00377520 117.76486605 4244.46972474 85.31620000 0.91616057 89.55425871 2.96665704 1.12803478
0.05469839 0.00299191 110.53191565 3509.45197448 85.31620000 0.94156423 89.51192098 2.80238630 0.49519357
0.04719666 0.00222752 127.67003582 5408.08057580 85.31620000 0.93140885 89.58199848 2.44358526 1.02501804
0.04469476 0.00199762 121.78820861 4694.52807076 85.31620000 0.94572962 89.55507301 2.37528459 0.72206965
0.04469476 0.00199762 121.78820861 4694.52807076 85.31620000 0.94572962 89.55507301 2.37528459 0.72206965
0.04955583 0.00245578 121.04074360 4608.62065614 85.31620000 0.93128844 89.55916147 2.60635141 1.02235707
0.04955583 0.00245578 121.04074360 4608.62065614 85.31620000 0.93128844 89.55916147 2.60635141 1.02235707
0.05625703 0.00316485 122.73557796 4804.93623854 85.31620000 0.91703766 89.57190183 2.78343861 1.18380773
0.05625703 0.00316485 122.73557796 4804.93623854 85.31620000 0.91703766 89.57190183 2.78343861 1.18380773
0.05228442 0.00273366 124.01796874 4957.12710253 85.31620000 0.92481315 89.57273626 2.63840661 1.08836762
0.04879077 0.00238054 129.52339280 5647.03980462 85.31620000 0.92475579 89.59092290 2.48973177 1.12100975
0.05380715 0.00289521 105.06424866 3013.98502566 85.31620000 0.94281571 89.48583760 2.92044890 0.49550357
0.05214452 0.00271905 129.49343964 5643.12296126 85.31620000 0.92256949 89.59179565 2.54606795 1.09462781
0.05214452 0.00271905 129.49343964 5643.12296126 85.31620000 0.92256949 89.59179565 2.54606795 1.09462781
0.05742988 0.00329819 121.39039704 4648.67525552 85.31620000 0.93176840 89.56020474 2.68449553 0.76399743
0.05742988 0.00329819 121.39039704 4648.67525552 85.31620000 0.93176840 89.56020474 2.68449553 0.76399743
0.04630196 0.00214387 106.29673456 3121.30337873 85.31620000 0.94718344 89.48944498 2.72568338 0.68235705
0.04950044 0.00245029 120.93806152 4596.90175795 85.31620000 0.93008906 89.55935541 2.62031991 1.05588518
0.04950044 0.00245029 120.93806152 4596.90175795 85.31620000 0.93008906 89.55935541 2.62031991 1.05588518
0.04467118 0.00199551 127.21248430 5350.14330277 85.31620000 0.94846536 89.57281264 2.24359915 0.58567552
0.04467118 0.00199551 127.21248430 5350.14330277 85.31620000 0.94846536 89.57281264 2.24359915 0.58567552
0.04697149 0.00220632 130.45452535 5769.70568041 85.31620000 0.91177096 89.59954587 2.57112581 1.38583798
0.04697149 0.00220632 130.45452535 5769.70568041 85.31620000 0.91177096 89.59954587 2.57112581 1.38583798
0.04625889 0.00213988 139.58021894 7067.20743090 85.31620000 0.92255412 89.62130134 2.30449012 1.12957755
0.05679972 0.00322621 117.18988176 4182.60219597 85.31620000 0.91884488 89.55075923 2.90362440 1.18442917
0.04523776 0.00204645 115.77180678 4032.59536164 85.31620000 0.95344983 89.52812977 2.41140979 0.28174259
0.04523776 0.00204645 115.77180678 4032.59536164 85.31620000 0.95344983 89.52812977 2.41140979 0.28174259
0.05274154 0.00278167 117.61286639 4228.05585856 85.31620000 0.93994632 89.54209491 2.62735082 0.65100415
0.05274154 0.00278167 117.61286639 4228.05585856 85.31620000 0.93994632 89.54209491 2.62735082 0.65100415
0.04927478 0.00242800 126.78971309 5296.97923143 85.31620000 0.92751827 89.58085435 2.52201842 1.07326171
0.05268754 0.00277598 137.45860638 6749.81737248 85.31620000 0.92728507 89.61348420 2.36273172 0.91874964
0.05321583 0.00283192 119.61155103 4447.29132029 85.31620000 0.94494444 89.54735232 2.53458236 0.32147001
0.04851312 0.00235352 112.20930082 3671.66273474 85.31620000 0.94176353 89.51911554 2.67744390 0.78811838
0.04730991 0.00223823 117.29034683 4193.36846027 85.31620000 0.94174055 89.53995925 2.54646400 0.80035384
0.05243582 0.00274952 139.76182799 7094.82895432 85.31620000 0.89937591 89.63129561 2.54896626 1.39126760
0.05844141 0.00341540 116.19785935 4077.28054532 85.31620000 0.91801419 89.54733344 2.95514617 1.17370495
0.05844141 0.00341540 116.19785935 4077.28054532 85.31620000 0.91801419 89.54733344 2.95514617 1.17370495
0.05106520 0.00260765 118.80612639 4358.05514625 85.31620000 0.93191728 89.55056632 2.66668229 0.98150619
0.04824261 0.00232735 125.82108335 5176.50304274 85.31620000 0.94435138 89.56996192 2.35695601 0.61386864
0.05128290 0.00262994 135.61509583 6481.87002783 85.31620000 0.89153421 89.62333459 2.67750355 1.55907220
0.04564950 0.00208388 132.99302492 6113.11837124 85.31620000 0.91123502 89.60742055 2.51351170 1.38994858
0.04564950 0.00208388 132.99302492 6113.11837124 85.31620000 0.91123502 89.60742055 2.51351170 1.38994858
0.05028776 0.00252886 120.96306579 4599.75361304 85.31620000 0.93781725 89.55578582 2.54796372 0.80738773
0.05676755 0.00322255 115.71052322 4026.19481338 85.31620000 0.93900216 89.53503407 2.73086128 0.50263940
0.05486637 0.00301032 131.42783580 5899.81348795 85.31620000 0.92297971 89.59762499 2.53287646 1.00888887
0.05486637 0.00301032 131.42783580 5899.81348795 85.31620000 0.92297971 89.59762499 2.53287646 1.00888887
0.05229871 0.00273516 121.19751218 4626.55072851 85.31620000 0.92707723 89.56172260 2.67742098 1.05748474
0.05468290 0.00299022 128.31335360 5490.24569984 85.31620000 0.91318918 89.59223007 2.68040395 1.24123947
0.04909874 0.00241069 117.65761841 4232.88405569 85.31620000 0.93883990 89.54280789 2.59355824 0.83634616
0.05787881 0.00334996 148.99046827 8595.11453515 85.31620000 0.89902683 89.65426811 2.43907167 1.23224518
0.04724004 0.00223162 103.10339949 2848.36189832 85.31620000 0.95125244 89.47137026 2.76884416 0.33869236
0.04724004 0.00223162 103.10339949 2848.36189832 85.31620000 0.95125244 89.47137026 2.76884416 0.33869236
0.05269305 0.00277656 113.38136672 3787.92416814 85.31620000 0.92971743 89.53017429 2.83839910 1.04454709
0.06701447 0.00449094 116.21903286 4079.50983080 85.31620000 0.93296998 89.54004250 2.90381430 0.03021759
0.06701447 0.00449094 116.21903286 4079.50983080 85.31620000 0.93296998 89.54004250 2.90381430 0.03021759
0.05893439 0.00347326 110.14192994 3472.43607155 85.31620000 0.93950727 89.51126284 2.89104350 0.32035502
0.06319166 0.00399319 116.39885110 4098.47503437 85.31620000 0.93645928 89.53903546 2.81890525 0.14318810
0.06319166 0.00399319 116.39885110 4098.47503437 85.31620000 0.93645928 89.53903546 2.81890525 0.14318810
0.04710303 0.00221870 120.27165767 4521.32892769 85.31620000 0.94769701 89.54852538 2.41323753 0.53875035
0.04710303 0.00221870 120.27165767 4521.32892769 85.31620000 0.94769701 89.54852538 2.41323753 0.53875035
0.05836533 0.00340651 119.48019486 4432.65549675 85.31620000 0.93732611 89.55050809 2.68115124 0.49083472
0.05836533 0.00340651 119.48019486 4432.65549675 85.31620000 0.93732611 89.55050809 2.68115124 0.49083472
0.04529364 0.00205151 134.10962176 6268.39024128 85.31620000 0.91862265 89.60753291 2.42406460 1.26358947
0.04591642 0.00210832 145.15771401 7948.70855249 85.31620000 0.89843226 89.64537396 2.40448364 1.44171733
0.06166265 0.00380228 124.57634168 5024.38525580 85.31620000 0.92272104 89.57561360 2.74725821 0.89194611
0.06166265 0.00380228 124.57634168 5024.38525580 85.31620000 0.92272104 89.57561360 2.74725821 0.89194611
0.04955581 0.00245578 146.07294699 8100.01058377 85.31620000 0.88825087 89.65158956 2.49465924 1.50889217
0.04955581 0.00245578 146.07294699 8100.01058377 85.31620000 0.88825087 89.65158956 2.49465924 1.50889217
0.04876480 0.00237801 119.40376944 4424.15490245 85.31620000 0.94215640 89.54790250 2.51485060 0.71568672
0.05350859 0.00286317 122.85522194 4819.00165350 85.31620000 0.92790121 89.56725219 2.64671737 0.99033933
0.04924526 0.00242510 116.42910814 4101.67197270 85.31620000 0.94502745 89.53493864 2.55217210 0.58333053
0.04614998 0.00212982 110.29275730 3486.72098268 85.31620000 0.94935623 89.50681460 2.59724738 0.54652616
0.05886039 0.00346455 126.21889572 5225.75857227 85.31620000 0.93172001 89.57705137 2.59784412 0.68588179
0.05256703 0.00276329 130.14963459 5729.34628699 85.31620000 0.92968700 89.59072037 2.47162376 0.91402286
0.05256703 0.00276329 130.14963459 5729.34628699 85.31620000 0.92968700 89.59072037 2.47162376 0.91402286
0.05349659 0.00286188 115.69146661 4024.20589323 85.31620000 0.93656240 89.53616580 2.71775782 0.77082159
0.05541374 0.00307068 114.39013837 3889.93163622 85.31620000 0.93531014 89.53151625 2.78614465 0.75243503
0.05541374 0.00307068 114.39013837 3889.93163622 85.31620000 0.93531014 89.53151625 2.78614465 0.75243503
0.05227556 0.00273273 139.34394604 7031.37932983 85.31620000 0.88990713 89.63408335 2.62670097 1.52465706
0.04824382 0.00232747 119.41656040 4425.57684894 85.31620000 0.94734694 89.54546044 2.44916254 0.49945721
0.04824382 0.00232747 119.41656040 4425.57684894 85.31620000 0.94734694 89.54546044 2.44916254 0.49945721
0.05041681 0.00254185 120.02016347 4493.02520343 85.31620000 0.93337303 89.55441758 2.61682663 0.94878026
0.04999744 0.00249974 132.91251655 6102.02321796 85.31620000 0.92450589 89.60146182 2.44103882 1.07206993
0.05117093 0.00261846 112.15738722 3666.56901114 85.31620000 0.92991764 89.52494465 2.84826259 1.09540929
0.04985341 0.00248536 115.90084669 4046.09465749 85.31620000 0.93419397 89.53817463 2.69394160 0.97502621
0.06159079 0.00379342 117.51866864 4217.90506965 85.31620000 0.92585574 89.54859789 2.88067742 0.84846794
0.05232059 0.00273744 121.77011592 4692.43614410 85.31620000 0.91667971 89.56867599 2.76620242 1.28679173
0.05232059 0.00273744 121.77011592 4692.43614410 85.31620000 0.91667971 89.56867599 2.76620242 1.28679173
0.05002740 0.00250274 122.53026755 4780.86365591 85.31620000 0.93325965 89.56359880 2.55986723 0.94371476
0.05002740 0.00250274 122.53026755 4780.86365591 85.31620000 0.93325965 89.56359880 2.55986723 0.94371476
0.05856180 0.00342948 123.51138565 4896.62893860 85.31620000 0.92192240 89.57232483 2.74519321 1.00632843
0.05856180 0.00342948 123.51138565 4896.62893860 85.31620000 0.92192240 89.57232483 2.74519321 1.00632843
0.05914915 0.00349862 121.19952569 4626.78132112 85.31620000 0.93861033 89.55627757 2.63901111 0.34897650
0.05914915 0.00349862 121.19952569 4626.78132112 85.31620000 0.93861033 89.55627757 2.63901111 0.34897650
0.05501259 0.00302639 130.00974925 5710.89236465 85.31620000 0.92389469 89.59283275 2.55371690 0.99537181
0.06057057 0.00366879 132.20153947 6004.62306777 85.31620000 0.92327618 89.59985142 2.57305188 0.85520287
0.06057057 0.00366879 132.20153947 6004.62306777 85.31620000 0.92327618 89.59985142 2.57305188 0.85520287
0.05691766 0.00323962 116.51446359 4110.69952852 85.31620000 0.92951199 89.54290929 2.81422733 0.89175260
0.04463580 0.00199235 139.06812844 6989.70815736 85.31620000 0.92480524 89.61897936 2.27683229 1.12342175
0.05237806 0.00274346 118.06251526 4276.73466742 85.31620000 0.93501899 89.54623022 2.66622202 0.85038285
0.05237806 0.00274346 118.06251526 4276.73466742 85.31620000 0.93501899 89.54623022 2.66622202 0.85038285
0.05433660 0.00295247 126.12898644 5214.59915948 85.31620000 0.93154775 89.57682812 2.55180435 0.84119539
0.05351386 0.00286373 125.14607174 5093.63567557 85.31620000 0.91382288 89.58161963 2.73031042 1.28383686
0.04845041 0.00234744 118.74765068 4351.62328216 85.31620000 0.93866800 89.54708767 2.56366217 0.85648991
0.05769504 0.00332872 129.64227898 5662.60389723 85.31620000 0.91800392 89.59428213 2.64121089 1.06896188
0.04949509 0.00244976 142.92805782 7588.02389624 85.31620000 0.90400005 89.63760976 2.43117005 1.33920660
0.04758881 0.00226469 127.43455571 5378.21104678 85.31620000 0.92151722 89.58567354 2.54836296 1.23063878
0.06334213 0.00401223 123.35290434 4877.80406245 85.31620000 0.92401430 89.57080366 2.78044183 0.81044855
0.05209337 0.00271372 130.22060098 5738.72348049 85.31620000 0.92794096 89.59171168 2.48164232 0.96864600
0.05209337 0.00271372 130.22060098 5738.72348049 85.31620000 0.92794096 89.59171168 2.48164232 0.96864600
0.06770974 0.00458461 132.55063937 6052.31737421 85.31620000 0.91435544 89.60476144 2.71100035 0.89487388
0.06770974 0.00458461 132.55063937 6052.31737421 85.31620000 0.91435544 89.60476144 2.71100035 0.89487388
0.04632818 0.00214630 128.28059495 5486.04176245 85.31620000 0.93253724 89.58348401 2.41105064 1.01446082
0.05038118 0.00253826 129.50580847 5644.74016008 85.31620000 0.92743478 89.58968209 2.48179936 1.02700749
0.04690638 0.00220021 109.02936590 3368.26825216 85.31620000 0.95091159 89.50028223 2.61799530 0.38532768
0.04685573 0.00219546 141.03941626 7291.17829416 85.31620000 0.90241766 89.63339982 2.45210746 1.41780748
0.05651407 0.00319384 129.93767013 5701.39904743 85.31620000 0.91342064 89.59722551 2.66321050 1.18521330
0.05651407 0.00319384 129.93767013 5701.39904743 85.31620000 0.91342064 89.59722551 2.66321050 1.18521330
0.05261788 0.00276864 119.23832957 4405.79070895 85.31620000 0.94370993 89.54652870 2.54880971 0.45552236
0.05131054 0.00263277 116.75998203 4136.74043392 85.31620000 0.93946776 89.53898487 2.63408344 0.73660996
0.05166003 0.00266876 132.75468063 6080.31024781 85.31620000 0.91781413 89.60387615 2.52076384 1.17182086
0.05610280 0.00314752 117.70507416 4238.00796674 85.31620000 0.93625545 89.54425031 2.70589296 0.66375008
0.05610280 0.00314752 117.70507416 4238.00796674 85.31620000 0.93625545 89.54425031 2.70589296 0.66375008
0.04555872 0.00207560 128.15580141 5470.04658827 85.31620000 0.92791365 89.58514558 2.45058288 1.13649162
0.04555872 0.00207560 128.15580141 5470.04658827 85.31620000 0.92791365 89.58514558 2.45058288 1.13649162
0.05637172 0.00317777 116.81484960 4142.57495709 85.31620000 0.94002572 89.53892773 2.68911477 0.45963685
0.05967347 0.00356092 136.51431505 6611.66432170 85.31620000 0.90038657 89.62210026 2.66778026 1.29455740
0.05097737 0.00259869 119.46675025 4431.15930064 85.31620000 0.93107980 89.55345330 2.65964386 1.00206395
0.04930008 0.00243050 112.08502837 3659.47707696 85.31620000 0.93090106 89.52413524 2.81572546 1.12239114
0.04930008 0.00243050 112.08502837 3659.47707696 85.31620000 0.93090106 89.52413524 2.81572546 1.12239114
0.05864795 0.00343958 117.55923196 4222.27419602 85.31620000 0.93627673 89.54367453 2.73939144 0.54123594
0.05879002 0.00345627 135.03627865 6399.22817851 85.31620000 0.92004380 89.60962317 2.52911641 0.95802477
0.05391414 0.00290673 113.49388221 3799.21235234 85.31620000 0.93530229 89.52782054 2.78959754 0.81800468
0.05911482 0.00349456 127.57608672 5396.15035697 85.31620000 0.91170328 89.59054086 2.75375308 1.18790370
0.04922239 0.00242284 144.88433049 7903.88235952 85.31620000 0.89969885 89.64420391 2.42847006 1.38306350
0.05430937 0.00294951 138.82774508 6953.52502329 85.31620000 0.89880326 89.62905114 2.58740381 1.38067861
0.04318829 0.00186523 112.02593999 3653.69257788 85.31620000 0.94944803 89.51439804 2.51459497 0.68933209
0.04967220 0.00246733 123.22684092 4862.86437861 85.31620000 0.91823973 89.57304961 2.69001692 1.29516811
0.05517431 0.00304420 125.84144436 5179.01651376 85.31620000 0.92476139 89.57895110 2.63189126 1.00315001
0.04901531 0.00240250 118.29987907 4302.58159290 85.31620000 0.93904228 89.54519206 2.57620822 0.82775613
0.05187823 0.00269135 123.84655406 4936.60063102 85.31620000 0.92703647 89.57111626 2.61586758 1.04647808
0.04670951 0.00218178 142.67059168 7547.09123223 85.31620000 0.91053253 89.63433231 2.35853496 1.28966933
0.04298505 0.00184771 115.52085862 4006.42887626 85.31620000 0.94969742 89.52896587 2.43264776 0.66645649
0.04298505 0.00184771 115.52085862 4006.42887626 85.31620000 0.94969742 89.52896587 2.43264776 0.66645649
0.04728431 0.00223581 121.45337311 4655.91406315 85.31620000 0.94026603 89.55642390 2.47505813 0.82385015
