# Transit observable posteriors (photo-ring pipeline, step 1)
# Derived from a TTV-fit MCMC posterior via asterodensity profiling (Zuluaga+2015 Eq.1-4)
#
# Columns:
#   p        : Rp/R*          [dimensionless]
#   delta    : transit depth  [dimensionless = (Rp/R*)^2]
#   aR       : a/R*           [dimensionless]
#   rho_obs  : stellar density [kg/m^3]
#   P        : orbital period [days]
#   b        : impact param   [R*]
#   i_orb    : inclination    [degrees]
#   T14      : total duration [hours]
#   T23      : full duration  [hours]
#            p         delta            aR       rho_obs             P             b         i_orb           T14           T23
0.07124512 0.00507587 63.82863642 2412.50028069 45.15535633 0.21135697 89.81027505 5.67602121 4.88793892
0.07056376 0.00497924 64.39007465 2476.72312117 45.15535633 0.11609498 89.89669594 5.70185251 4.94051445
0.07117864 0.00506640 65.32660428 2586.37160890 45.15535633 0.02904725 89.97452362 5.65460433 4.90246990
0.07030921 0.00494339 64.30339695 2466.73457213 45.15535633 0.03029471 89.97300673 5.73973763 4.98493753
0.07095326 0.00503437 64.73224412 2516.41730201 45.15535633 0.09809970 89.91317000 5.68343576 4.92343352
0.07095326 0.00503437 64.73224412 2516.41730201 45.15535633 0.09809970 89.91317000 5.68343576 4.92343352
0.07029509 0.00494140 64.73675348 2516.94323274 45.15535633 0.03203978 89.97164294 5.70096537 4.95132881
0.07078997 0.00501122 64.76452246 2520.18356784 45.15535633 0.09693888 89.91424022 5.68029474 4.92250668
0.07099176 0.00503983 63.95169617 2426.48089166 45.15535633 0.16218163 89.85469763 5.71068838 4.93439066
0.07073230 0.00500306 64.98494250 2546.00287452 45.15535633 0.01582100 89.98605097 5.68343703 4.93231275
0.07073230 0.00500306 64.98494250 2546.00287452 45.15535633 0.01582100 89.98605097 5.68343703 4.93231275
0.07134984 0.00509080 65.14253457 2564.57042178 45.15535633 0.08415182 89.92598468 5.65604994 4.89759214
0.07134984 0.00509080 65.14253457 2564.57042178 45.15535633 0.08415182 89.92598468 5.65604994 4.89759214
0.07106221 0.00504984 64.79847121 2524.14879149 45.15535633 0.13995176 89.87625246 5.65329321 4.88902783
0.07104961 0.00504805 62.46068311 2260.68921129 45.15535633 0.27798014 89.74500533 5.71287140 4.89558391
0.07055996 0.00497871 64.06787621 2439.72937947 45.15535633 0.13542392 89.87889056 5.71819976 4.95117094
0.07138935 0.00509644 65.25567067 2577.95567147 45.15535633 0.00090731 89.99920337 5.66394553 4.90908438
0.07020305 0.00492847 64.24092489 2459.55210638 45.15535633 0.16405657 89.85367957 5.67913716 4.91468088
0.07114904 0.00506219 62.67634420 2284.18693640 45.15535633 0.25988362 89.76242588 5.71961054 4.90829071
0.07114904 0.00506219 62.67634420 2284.18693640 45.15535633 0.25988362 89.76242588 5.71961054 4.90829071
0.07072759 0.00500239 63.88195601 2418.55121797 45.15535633 0.19798930 89.82242295 5.68248820 4.90302709
0.07060575 0.00498517 64.84104023 2529.12673981 45.15535633 0.09105768 89.91953827 5.67536408 4.92086336
0.07140296 0.00509838 62.32873721 2246.39258565 45.15535633 0.28770800 89.73552307 5.71225744 4.88668273
0.07054664 0.00497683 64.78154313 2522.17106781 45.15535633 0.08113114 89.92824386 5.68452522 4.93061645
0.07054664 0.00497683 64.78154313 2522.17106781 45.15535633 0.08113114 89.92824386 5.68452522 4.93061645
0.07097945 0.00503808 65.08805231 2558.14113043 45.15535633 0.12490010 89.89005274 5.63763561 4.87920602
0.07097945 0.00503808 65.08805231 2558.14113043 45.15535633 0.12490010 89.89005274 5.63763561 4.87920602
0.07079459 0.00501187 63.88607941 2419.01958039 45.15535633 0.18480400 89.83425960 5.69542211 4.91732547
0.07065337 0.00499190 63.27413384 2350.17011372 45.15535633 0.20542107 89.81398748 5.72889751 4.94153658
0.07065337 0.00499190 63.27413384 2350.17011372 45.15535633 0.20542107 89.81398748 5.72889751 4.94153658
0.07050034 0.00497030 64.74375459 2517.75992325 45.15535633 0.07191095 89.93636151 5.69111614 4.93779984
0.07095101 0.00503405 65.15151280 2565.63094962 45.15535633 0.02482280 89.97817024 5.66915896 4.91750060
0.07095101 0.00503405 65.15151280 2565.63094962 45.15535633 0.02482280 89.97817024 5.66915896 4.91750060
0.07133797 0.00508911 61.63963589 2172.70551464 45.15535633 0.31302753 89.70903083 5.73436166 4.89326496
0.07037569 0.00495274 64.81496699 2526.07700407 45.15535633 0.06715954 89.94063163 5.68584376 4.93493644
0.07117517 0.00506590 65.40341036 2595.50491954 45.15535633 0.00574625 89.99496608 5.64994103 4.89903288
0.07117517 0.00506590 65.40341036 2595.50491954 45.15535633 0.00574625 89.99496608 5.64994103 4.89903288
0.07081256 0.00501442 65.11681254 2561.53370081 45.15535633 0.04744755 89.95825126 5.66739994 4.91619055
0.07081256 0.00501442 65.11681254 2561.53370081 45.15535633 0.04744755 89.95825126 5.66739994 4.91619055
0.07082648 0.00501639 64.54848494 2495.04758073 45.15535633 0.13006545 89.88454870 5.68063287 4.91699663
0.07100722 0.00504202 65.06786789 2555.76195803 45.15535633 0.05658594 89.95017301 5.67034102 4.91613866
0.07014447 0.00492025 64.81596131 2526.19326235 45.15535633 0.03986950 89.96475630 5.69179515 4.94446750
0.07069207 0.00499737 64.79713091 2523.99216560 45.15535633 0.11141590 89.90148231 5.66937859 4.91185935
0.07101302 0.00504285 64.59048783 2499.92147111 45.15535633 0.13969456 89.87608214 5.67141458 4.90524665
0.07101302 0.00504285 64.59048783 2499.92147111 45.15535633 0.13969456 89.87608214 5.67141458 4.90524665
0.07132739 0.00508760 60.96246845 2101.88187091 45.15535633 0.35361669 89.66765031 5.72280498 4.85934594
0.07132739 0.00508760 60.96246845 2101.88187091 45.15535633 0.35361669 89.66765031 5.72280498 4.85934594
0.07029249 0.00494103 64.88276829 2534.01269506 45.15535633 0.09566479 89.91552162 5.66789737 4.91690014
0.07029249 0.00494103 64.88276829 2534.01269506 45.15535633 0.09566479 89.91552162 5.66789737 4.91690014
0.07077008 0.00500840 65.48367709 2605.07269848 45.15535633 0.02804864 89.97545848 5.63902657 4.89302502
0.07141256 0.00509975 62.95478682 2314.76520613 45.15535633 0.25885944 89.76440878 5.69719919 4.88670820
0.07141256 0.00509975 62.95478682 2314.76520613 45.15535633 0.25885944 89.76440878 5.69719919 4.88670820
0.07051716 0.00497267 64.10532909 2444.01054135 45.15535633 0.15947150 89.85746812 5.69663266 4.92771998
0.07070175 0.00499874 65.05372559 2554.09585961 45.15535633 0.02250956 89.98017481 5.67663035 4.92652779
0.07175486 0.00514876 61.81930338 2191.75998220 45.15535633 0.32552764 89.69829090 5.69836103 4.85102141
0.07175486 0.00514876 61.81930338 2191.75998220 45.15535633 0.32552764 89.69829090 5.69836103 4.85102141
0.07117550 0.00506595 64.59852815 2500.85516974 45.15535633 0.14184875 89.87418689 5.67005905 4.90199468
0.07117550 0.00506595 64.59852815 2500.85516974 45.15535633 0.14184875 89.87418689 5.67005905 4.90199468
0.07112246 0.00505840 64.23533010 2458.90954921 45.15535633 0.17342799 89.84530781 5.67660134 4.90079572
0.07112246 0.00505840 64.23533010 2458.90954921 45.15535633 0.17342799 89.84530781 5.67660134 4.90079572
0.07133185 0.00508823 64.45478836 2484.19814384 45.15535633 0.14839958 89.86808308 5.67875650 4.90653401
0.07082918 0.00501677 64.87989926 2533.67655881 45.15535633 0.04965178 89.95615225 5.68765334 4.93344197
0.07079495 0.00501193 64.86182555 2531.55971590 45.15535633 0.08347799 89.92625959 5.67785113 4.92207754
0.07078338 0.00501029 64.79360905 2523.58063501 45.15535633 0.01005945 89.99110462 5.70086426 4.94703386
0.07087336 0.00502303 64.41444212 2479.53602359 45.15535633 0.11553625 89.89723201 5.70168889 4.93734995
0.07087336 0.00502303 64.41444212 2479.53602359 45.15535633 0.11553625 89.89723201 5.70168889 4.93734995
0.07057758 0.00498119 63.82028236 2411.55314186 45.15535633 0.16389442 89.85286075 5.71875698 4.94517642
0.07170478 0.00514158 63.66255074 2393.71686021 45.15535633 0.22515393 89.79736286 5.67782222 4.88005072
0.07170478 0.00514158 63.66255074 2393.71686021 45.15535633 0.22515393 89.79736286 5.67782222 4.88005072
0.07086893 0.00502241 64.62928161 2504.42862037 45.15535633 0.08501420 89.92463236 5.69803175 4.93864602
0.07045620 0.00496408 64.45646059 2484.39150080 45.15535633 0.11410133 89.89857451 5.69655409 4.93733714
0.07083823 0.00501806 63.41810159 2366.24868022 45.15535633 0.21322260 89.80736134 5.70845820 4.91947511
0.07099780 0.00504069 65.14475854 2564.83309483 45.15535633 0.06935213 89.93900376 5.65961673 4.90579340
0.07099780 0.00504069 65.14475854 2564.83309483 45.15535633 0.06935213 89.93900376 5.65961673 4.90579340
0.07187122 0.00516547 61.14557817 2120.87874865 45.15535633 0.35163354 89.67050392 5.71281292 4.84606880
0.07187122 0.00516547 61.14557817 2120.87874865 45.15535633 0.35163354 89.67050392 5.71281292 4.84606880
0.07101638 0.00504333 65.07980347 2557.16864697 45.15535633 0.09587574 89.91559168 5.65448835 4.89803889
0.07101638 0.00504333 65.07980347 2557.16864697 45.15535633 0.09587574 89.91559168 5.65448835 4.89803889
0.07064896 0.00499128 64.78720732 2522.83270568 45.15535633 0.10206763 89.90973455 5.67500298 4.91859754
0.07064896 0.00499128 64.78720732 2522.83270568 45.15535633 0.10206763 89.90973455 5.67500298 4.91859754
0.07082843 0.00501667 62.66927005 2283.41358999 45.15535633 0.25407977 89.76770532 5.72633343 4.91987668
0.07082843 0.00501667 62.66927005 2283.41358999 45.15535633 0.25407977 89.76770532 5.72633343 4.91987668
0.07083945 0.00501823 65.18157658 2569.18427365 45.15535633 0.04063269 89.96428313 5.66339516 4.91287424
0.07115432 0.00506294 65.18425063 2569.50048690 45.15535633 0.09122083 89.91981851 5.64831951 4.89194954
0.07115432 0.00506294 65.18425063 2569.50048690 45.15535633 0.09122083 89.91981851 5.64831951 4.89194954
0.07050595 0.00497109 64.62607523 2504.05589074 45.15535633 0.08854968 89.92149416 5.69483586 4.93906743
0.07054454 0.00497653 65.15695256 2566.27364737 45.15535633 0.02239938 89.98030310 5.66681574 4.91956903
0.07072129 0.00500150 64.74876093 2518.34402945 45.15535633 0.06699485 89.94071666 5.69355831 4.93820003
0.07072129 0.00500150 64.74876093 2518.34402945 45.15535633 0.06699485 89.94071666 5.69355831 4.93820003
0.07078668 0.00501075 64.93009691 2539.56203448 45.15535633 0.05199181 89.95412125 5.68243910 4.92917287
0.07078668 0.00501075 64.93009691 2539.56203448 45.15535633 0.05199181 89.95412125 5.68243910 4.92917287
0.07104385 0.00504723 64.81899981 2526.54855428 45.15535633 0.05741042 89.94925292 5.69207533 4.93455010
0.07104385 0.00504723 64.81899981 2526.54855428 45.15535633 0.05741042 89.94925292 5.69207533 4.93455010
0.07106878 0.00505077 63.39116997 2363.23535249 45.15535633 0.24330177 89.78009242 5.67646075 4.87878024
0.07068813 0.00499681 64.62233354 2503.62098021 45.15535633 0.09217413 89.91827608 5.69450307 4.93648637
0.07068813 0.00499681 64.62233354 2503.62098021 45.15535633 0.09217413 89.91827608 5.69450307 4.93648637
0.07126235 0.00507832 63.44553842 2369.32116876 45.15535633 0.24491470 89.77882427 5.67062468 4.87111966
0.07100167 0.00504124 64.45354967 2484.05492305 45.15535633 0.16028992 89.85751064 5.66781427 4.89769757
0.07100167 0.00504124 64.45354967 2484.05492305 45.15535633 0.16028992 89.85751064 5.66781427 4.89769757
0.07151734 0.00511473 61.38037655 2145.40514472 45.15535633 0.32975804 89.69218444 5.73007858 4.87817371
0.07151734 0.00511473 61.38037655 2145.40514472 45.15535633 0.32975804 89.69218444 5.73007858 4.87817371
0.07014748 0.00492067 64.34575006 2471.61189023 45.15535633 0.09496207 89.91544231 5.71476123 4.95910844
0.07109064 0.00505388 64.86039866 2531.39264477 45.15535633 0.12895169 89.88608778 5.65544918 4.89276398
0.07109064 0.00505388 64.86039866 2531.39264477 45.15535633 0.12895169 89.88608778 5.65544918 4.89276398
0.07065334 0.00499189 65.21896122 2573.60744693 45.15535633 0.06911331 89.93928296 5.65143275 4.90213305
0.07062570 0.00498799 63.90778757 2421.48632935 45.15535633 0.16308763 89.85378553 5.71186156 4.93891900
0.07062570 0.00498799 63.90778757 2421.48632935 45.15535633 0.16308763 89.85378553 5.71186156 4.93891900
0.07055328 0.00497777 64.19451890 2454.22580366 45.15535633 0.14884986 89.86714635 5.69721829 4.93027519
0.07055328 0.00497777 64.19451890 2454.22580366 45.15535633 0.14884986 89.86714635 5.69721829 4.93027519
0.07055052 0.00497738 64.83807771 2528.78009624 45.15535633 0.00356836 89.99684673 5.69593472 4.94513296
0.07083264 0.00501726 65.10329318 2559.93857761 45.15535633 0.06404609 89.94363463 5.66409905 4.91181909
0.07083264 0.00501726 65.10329318 2559.93857761 45.15535633 0.06404609 89.94363463 5.66409905 4.91181909
0.07186765 0.00516496 63.05911041 2326.29181193 45.15535633 0.27170335 89.75312840 5.67239286 4.85507499
0.07044055 0.00496187 64.51825396 2491.54359069 45.15535633 0.12695211 89.88725943 5.68322843 4.92370828
0.07087294 0.00502297 64.54096855 2494.17606956 45.15535633 0.11408255 89.89872398 5.69134572 4.92863968
0.07087294 0.00502297 64.54096855 2494.17606956 45.15535633 0.11408255 89.89872398 5.69134572 4.92863968
0.07052433 0.00497368 63.17112780 2338.71103122 45.15535633 0.22680361 89.79429024 5.71345628 4.92240412
0.07041497 0.00495827 63.39326434 2363.46959538 45.15535633 0.23069384 89.79149500 5.68819446 4.90039380
0.07041497 0.00495827 63.39326434 2363.46959538 45.15535633 0.23069384 89.79149500 5.68819446 4.90039380
0.07145278 0.00510550 63.35780601 2359.50587090 45.15535633 0.24700723 89.77662566 5.67685611 4.87366088
0.07145278 0.00510550 63.35780601 2359.50587090 45.15535633 0.24700723 89.77662566 5.67685611 4.87366088
0.07101875 0.00504366 65.35024225 2589.18020537 45.15535633 0.06436190 89.94357074 5.64357754 4.89215642
0.07101875 0.00504366 65.35024225 2589.18020537 45.15535633 0.06436190 89.94357074 5.64357754 4.89215642
0.07121925 0.00507218 65.36100783 2590.46001487 45.15535633 0.03998124 89.96495225 5.64998205 4.89752908
0.07105431 0.00504871 64.88443461 2534.20793641 45.15535633 0.10865878 89.90404952 5.66519998 4.90505828
0.07105431 0.00504871 64.88443461 2534.20793641 45.15535633 0.10865878 89.90404952 5.66519998 4.90505828
0.07113106 0.00505963 64.00716411 2432.80012985 45.15535633 0.19967995 89.82125693 5.67186304 4.88921294
0.07044370 0.00496231 64.54931109 2495.14338386 45.15535633 0.10678277 89.90521657 5.69234836 4.93498151
0.07044370 0.00496231 64.54931109 2495.14338386 45.15535633 0.10678277 89.90521657 5.69234836 4.93498151
0.07067897 0.00499552 64.49515336 2488.86827585 45.15535633 0.12785571 89.88641631 5.68596952 4.92351573
0.07067897 0.00499552 64.49515336 2488.86827585 45.15535633 0.12785571 89.88641631 5.68596952 4.92351573
0.07058169 0.00498177 64.95083117 2541.99570253 45.15535633 0.05218021 89.95396970 5.67948600 4.92863365
0.07058169 0.00498177 64.95083117 2541.99570253 45.15535633 0.05218021 89.95396970 5.67948600 4.92863365
0.07057333 0.00498060 64.24847732 2460.41967385 45.15535633 0.16522622 89.85265370 5.67950436 4.91095287
0.07057333 0.00498060 64.24847732 2460.41967385 45.15535633 0.16522622 89.85265370 5.67950436 4.91095287
0.07120204 0.00506973 64.13770345 2447.71522182 45.15535633 0.17434964 89.84424901 5.68486119 4.90687558
0.07120204 0.00506973 64.13770345 2447.71522182 45.15535633 0.17434964 89.84424901 5.68486119 4.90687558
0.07113038 0.00505953 64.88327056 2534.07154463 45.15535633 0.07513984 89.93364705 5.68105437 4.92245841
0.07113038 0.00505953 64.88327056 2534.07154463 45.15535633 0.07513984 89.93364705 5.68105437 4.92245841
0.07076476 0.00500765 62.16347349 2228.57109306 45.15535633 0.28208510 89.74000261 5.73237973 4.91345014
0.07083746 0.00501795 63.83460265 2413.17685234 45.15535633 0.18015465 89.83829907 5.70459515 4.92608659
0.07132741 0.00508760 63.62461462 2389.44020603 45.15535633 0.21692247 89.80465476 5.68852428 4.89600580
0.07105946 0.00504945 64.35389262 2472.55031071 45.15535633 0.13938690 89.87590047 5.69273513 4.92328069
0.07130416 0.00508428 63.37356804 2361.26728824 45.15535633 0.23155946 89.79064759 5.69387877 4.89570924
0.07080351 0.00501314 64.52401279 2492.21082751 45.15535633 0.10544961 89.90636323 5.69722365 4.93579914
0.07080351 0.00501314 64.52401279 2492.21082751 45.15535633 0.10544961 89.90636323 5.69722365 4.93579914
0.07101107 0.00504257 65.26067762 2578.54912234 45.15535633 0.07501174 89.93414324 5.64761268 4.89467727
0.07101107 0.00504257 65.26067762 2578.54912234 45.15535633 0.07501174 89.93414324 5.64761268 4.89467727
0.07102551 0.00504462 64.16874341 2451.27071608 45.15535633 0.12835293 89.88539457 5.71644999 4.94630905
0.07102551 0.00504462 64.16874341 2451.27071608 45.15535633 0.12835293 89.88539457 5.71644999 4.94630905
0.07105576 0.00504892 63.75365647 2404.00832112 45.15535633 0.19179533 89.82763217 5.70193316 4.91826801
0.07064409 0.00499059 65.04160966 2552.66906236 45.15535633 0.00197131 89.99826345 5.67862731 4.92918624
0.07064409 0.00499059 65.04160966 2552.66906236 45.15535633 0.00197131 89.99826345 5.67862731 4.92918624
0.07115378 0.00506286 62.11333910 2223.18346135 45.15535633 0.29437047 89.72846012 5.72018661 4.89287836
0.07115378 0.00506286 62.11333910 2223.18346135 45.15535633 0.29437047 89.72846012 5.72018661 4.89287836
0.07096560 0.00503612 64.41247867 2479.30928934 45.15535633 0.17006277 89.84872667 5.66306419 4.89156145
0.07096560 0.00503612 64.41247867 2479.30928934 45.15535633 0.17006277 89.84872667 5.66306419 4.89156145
0.07104136 0.00504688 64.70753144 2513.53634158 45.15535633 0.13161660 89.88345899 5.66680553 4.90257675
0.07067539 0.00499501 65.21775013 2573.46407701 45.15535633 0.05220573 89.95413567 5.65672897 4.90795661
0.07067539 0.00499501 65.21775013 2573.46407701 45.15535633 0.05220573 89.95413567 5.65672897 4.90795661
0.07107105 0.00505109 64.42258194 2480.47613225 45.15535633 0.11970704 89.89353559 5.69956617 4.93280860
0.07103362 0.00504577 64.12884210 2446.70082305 45.15535633 0.18809091 89.83195033 5.67204000 4.89377516
0.07113770 0.00506057 64.73854107 2517.15174124 45.15535633 0.13955945 89.87648511 5.65920798 4.89346522
0.07113770 0.00506057 64.73854107 2517.15174124 45.15535633 0.13955945 89.87648511 5.65920798 4.89346522
0.07041031 0.00495761 64.35124356 2472.24498346 45.15535633 0.12876547 89.88535228 5.69664683 4.93530163
0.07058769 0.00498262 65.21729654 2573.41038234 45.15535633 0.07130830 89.93735304 5.65046605 4.90172693
0.07058769 0.00498262 65.21729654 2573.41038234 45.15535633 0.07130830 89.93735304 5.65046605 4.90172693
0.07020244 0.00492838 64.60490287 2501.59561191 45.15535633 0.08986613 89.92030092 5.69448802 4.94163692
0.07102927 0.00504516 64.73762468 2517.04485005 45.15535633 0.14269265 89.87371033 5.65648626 4.89155310
0.07105452 0.00504875 65.39977016 2595.07156392 45.15535633 0.02993157 89.97377739 5.64749420 4.89749185
0.07063880 0.00498984 64.66654192 2508.76270589 45.15535633 0.15541373 89.86230037 5.65106339 4.88801301
0.07067480 0.00499493 64.95695475 2542.71474972 45.15535633 0.00788240 89.99304727 5.68604729 4.93528112
0.07067480 0.00499493 64.95695475 2542.71474972 45.15535633 0.00788240 89.99304727 5.68604729 4.93528112
0.07063324 0.00498905 65.10412318 2560.03648842 45.15535633 0.03142215 89.97234651 5.67068280 4.92170637
0.07063324 0.00498905 65.10412318 2560.03648842 45.15535633 0.03142215 89.97234651 5.67068280 4.92170637
0.07029075 0.00494079 64.53680560 2493.69347118 45.15535633 0.06463234 89.94261939 5.71073086 4.95762312
0.07098115 0.00503832 61.41980160 2149.54182780 45.15535633 0.31258707 89.70840028 5.75354811 4.91379398
0.07098115 0.00503832 61.41980160 2149.54182780 45.15535633 0.31258707 89.70840028 5.75354811 4.91379398
0.07060378 0.00498489 65.39966560 2595.05911713 45.15535633 0.01563222 89.98630482 5.64672961 4.90172797
0.07060378 0.00498489 65.39966560 2595.05911713 45.15535633 0.01563222 89.98630482 5.64672961 4.90172797
0.07091385 0.00502877 65.19804766 2571.13242816 45.15535633 0.01016791 89.99106448 5.66618230 4.91564752
0.07067199 0.00499453 64.48951569 2488.21565995 45.15535633 0.10450296 89.90715419 5.70006333 4.93972336
0.07067199 0.00499453 64.48951569 2488.21565995 45.15535633 0.10450296 89.90715419 5.70006333 4.93972336
0.07173077 0.00514530 63.01141843 2321.01763802 45.15535633 0.27955234 89.74580445 5.66447752 4.84617329
0.07173077 0.00514530 63.01141843 2321.01763802 45.15535633 0.27955234 89.74580445 5.66447752 4.84617329
0.07046990 0.00496601 64.74081286 2517.41674447 45.15535633 0.01921904 89.98299110 5.70317574 4.95197034
0.07091069 0.00502833 63.37333267 2361.24097950 45.15535633 0.22635649 89.79535084 5.69790355 4.90514002
0.07069219 0.00499739 64.85697395 2530.99168377 45.15535633 0.08205072 89.92751495 5.67831605 4.92367335
0.07215126 0.00520580 60.41651808 2045.91577104 45.15535633 0.38441014 89.63544362 5.71505617 4.82195205
0.07215126 0.00520580 60.41651808 2045.91577104 45.15535633 0.38441014 89.63544362 5.71505617 4.82195205
0.07119834 0.00506920 63.91349951 2422.13566824 45.15535633 0.18471729 89.83440845 5.69527303 4.91308684
0.07087626 0.00502344 64.28880952 2465.05619337 45.15535633 0.16566711 89.85235320 5.67721643 4.90579170
0.07087626 0.00502344 64.28880952 2465.05619337 45.15535633 0.16566711 89.85235320 5.67721643 4.90579170
0.07100358 0.00504151 64.98982059 2546.57626513 45.15535633 0.08804120 89.92238183 5.66583323 4.90902567
0.07114871 0.00506214 64.56195027 2496.60936681 45.15535633 0.13487484 89.88030466 5.67798063 4.91052968
0.07114871 0.00506214 64.56195027 2496.60936681 45.15535633 0.13487484 89.88030466 5.67798063 4.91052968
0.07061232 0.00498610 64.80500630 2524.91256929 45.15535633 0.09385120 89.91702370 5.67726638 4.92207812
0.07158858 0.00512493 61.27493747 2134.36800942 45.15535633 0.34526967 89.67715023 5.71138427 4.85206263
0.07158858 0.00512493 61.27493747 2134.36800942 45.15535633 0.34526967 89.67715023 5.71138427 4.85206263
0.07148511 0.00511012 61.76306434 2185.78367621 45.15535633 0.30727770 89.71494633 5.73347045 4.89399215
0.07148511 0.00511012 61.76306434 2185.78367621 45.15535633 0.30727770 89.71494633 5.73347045 4.89399215
0.07098274 0.00503855 63.31972225 2355.25359998 45.15535633 0.23304237 89.78912772 5.69513265 4.89959496
0.07098274 0.00503855 63.31972225 2355.25359998 45.15535633 0.23304237 89.78912772 5.69513265 4.89959496
0.07121163 0.00507110 64.96963914 2544.20461686 45.15535633 0.07357632 89.93511410 5.67451156 4.91614803
0.07091029 0.00502827 65.10687967 2560.36167568 45.15535633 0.03547523 89.96878085 5.67124048 4.91925551
0.07042224 0.00495929 63.20607371 2342.59446352 45.15535633 0.19595700 89.82236633 5.74363916 4.95957135
0.07057759 0.00498120 64.71655779 2514.58836242 45.15535633 0.11357581 89.89944740 5.67460773 4.91718610
0.07059676 0.00498390 65.16589853 2567.33083089 45.15535633 0.09137310 89.91966205 5.64687868 4.89621389
0.07059676 0.00498390 65.16589853 2567.33083089 45.15535633 0.09137310 89.91966205 5.64687868 4.89621389
0.07109846 0.00505499 65.29878134 2583.06836880 45.15535633 0.09933913 89.91283582 5.63428574 4.87924327
0.07089777 0.00502649 65.08355967 2557.61144828 45.15535633 0.06447651 89.94323862 5.66602533 4.91280425
0.07136750 0.00509332 65.32714781 2586.43616671 45.15535633 0.07032592 89.93831999 5.64543474 4.88975013
0.07069167 0.00499731 64.51103714 2490.70759483 45.15535633 0.10756199 89.90446827 5.69663958 4.93609096
0.07069167 0.00499731 64.51103714 2490.70759483 45.15535633 0.10756199 89.90446827 5.69663958 4.93609096
0.07177889 0.00515221 61.90078661 2200.43820324 45.15535633 0.33142223 89.69323192 5.68042438 4.83206424
0.07085151 0.00501994 63.59053135 2385.60224299 45.15535633 0.21543834 89.80588728 5.69059614 4.90321138
0.07085151 0.00501994 63.59053135 2385.60224299 45.15535633 0.21543834 89.80588728 5.69059614 4.90321138
0.07061925 0.00498708 63.17999697 2339.69622855 45.15535633 0.23889131 89.78335712 5.69848023 4.90409972
0.07061925 0.00498708 63.17999697 2339.69622855 45.15535633 0.23889131 89.78335712 5.69848023 4.90409972
0.07059844 0.00498414 64.63525391 2505.12297730 45.15535633 0.09274408 89.91778718 5.69262046 4.93567653
0.07059844 0.00498414 64.63525391 2505.12297730 45.15535633 0.09274408 89.91778718 5.69262046 4.93567653
0.07084766 0.00501939 65.12211354 2562.15933626 45.15535633 0.02300110 89.97976316 5.67138634 4.92051686
0.07084766 0.00501939 65.12211354 2562.15933626 45.15535633 0.02300110 89.97976316 5.67138634 4.92051686
0.07063019 0.00498862 64.68790721 2511.25015044 45.15535633 0.08728357 89.92269062 5.69061307 4.93432199
0.07063019 0.00498862 64.68790721 2511.25015044 45.15535633 0.08728357 89.92269062 5.69061307 4.93432199
0.07134306 0.00508983 64.90782422 2536.94952639 45.15535633 0.08414806 89.92572036 5.67646986 4.91534132
0.07031887 0.00494474 65.27109967 2579.78469375 45.15535633 0.01240696 89.98910901 5.65657027 4.91314681
0.07020973 0.00492941 65.11458110 2561.27037105 45.15535633 0.03578329 89.96851348 5.66680139 4.92232552
0.07096907 0.00503661 64.07044084 2440.02237785 45.15535633 0.15991888 89.85699043 5.70183270 4.92751316
0.07070339 0.00499897 65.24219330 2576.35871217 45.15535633 0.00937604 89.99176595 5.66127325 4.91347810
0.07095665 0.00503485 63.93078479 2424.10138569 45.15535633 0.21567879 89.80670490 5.66061920 4.87622063
0.07089676 0.00502635 64.87667021 2533.29827619 45.15535633 0.04725054 89.95827072 5.68887441 4.93399430
0.07089676 0.00502635 64.87667021 2533.29827619 45.15535633 0.04725054 89.95827072 5.68887441 4.93399430
0.07142545 0.00510160 62.19403831 2231.85997152 45.15535633 0.29601065 89.72730144 5.71172401 4.88189018
0.07142545 0.00510160 62.19403831 2231.85997152 45.15535633 0.29601065 89.72730144 5.71172401 4.88189018
0.07108441 0.00505299 63.73867314 2402.31375528 45.15535633 0.20952147 89.81165724 5.68513632 4.89804212
0.07108441 0.00505299 63.73867314 2402.31375528 45.15535633 0.20952147 89.81165724 5.68513632 4.89804212
0.07173328 0.00514566 61.60815036 2169.37776064 45.15535633 0.33205026 89.69119069 5.70599624 4.85394652
0.07173328 0.00514566 61.60815036 2169.37776064 45.15535633 0.33205026 89.69119069 5.70599624 4.85394652
0.07073155 0.00500295 64.33061946 2469.86873655 45.15535633 0.12211269 89.89124081 5.70441654 4.94000403
0.07073155 0.00500295 64.33061946 2469.86873655 45.15535633 0.12211269 89.89124081 5.70441654 4.94000403
0.07117316 0.00506562 63.52544434 2378.28450986 45.15535633 0.23059400 89.79201889 5.68069388 4.88608480
0.07117316 0.00506562 63.52544434 2378.28450986 45.15535633 0.23059400 89.79201889 5.68069388 4.88608480
0.07084529 0.00501905 64.26831888 2462.69989761 45.15535633 0.12717214 89.88662483 5.70737928 4.94050138
0.07084529 0.00501905 64.26831888 2462.69989761 45.15535633 0.12717214 89.88662483 5.70737928 4.94050138
0.07119577 0.00506884 61.96987925 2207.81470944 45.15535633 0.30600255 89.71707665 5.71477258 4.88184710
0.07011385 0.00491595 64.52210158 2491.98937529 45.15535633 0.09222340 89.91810537 5.70024508 4.94721508
0.07011385 0.00491595 64.52210158 2491.98937529 45.15535633 0.09222340 89.91810537 5.70024508 4.94721508
0.07018867 0.00492645 64.33362072 2470.21443794 45.15535633 0.12273634 89.89069046 5.70083489 4.94226614
