# rho_grid_gcc rho_cdf
1.484911631768901508e+00 5.346046611190072989e-02
1.485010810717836804e+00 5.350045234975404213e-02
1.485109989666771879e+00 5.354046228042196043e-02
1.485209168615706954e+00 5.358049591707991083e-02
1.485308347564642251e+00 5.362055327299410090e-02
1.485407526513577547e+00 5.366063436152153365e-02
1.485506705462512400e+00 5.370073919611029895e-02
1.485605884411447697e+00 5.374086779030040617e-02
1.485705063360382994e+00 5.378102015772277811e-02
1.485804242309318068e+00 5.382119631210006971e-02
1.485903421258253143e+00 5.386139626724696650e-02
1.486002600207188440e+00 5.390162003707013594e-02
1.486101779156123737e+00 5.394186763556812342e-02
1.486200958105058811e+00 5.398213907683174079e-02
1.486300137053993886e+00 5.402243437504436474e-02
1.486399316002929183e+00 5.406275354448181886e-02
1.486498494951864258e+00 5.410309659951231809e-02
1.486597673900799332e+00 5.414346355459710020e-02
1.486696852849734629e+00 5.418385442429017596e-02
1.486796031798669926e+00 5.422426922323836385e-02
1.486895210747605001e+00 5.426470796618153292e-02
1.486994389696540075e+00 5.430517066795281789e-02
1.487093568645475372e+00 5.434565734347863303e-02
1.487192747594410447e+00 5.438616800777833216e-02
1.487291926543345522e+00 5.442670267596495803e-02
1.487391105492280818e+00 5.446726136324503420e-02
1.487490284441216115e+00 5.450784408491829436e-02
1.487589463390151190e+00 5.454845085637815422e-02
1.487688642339086265e+00 5.458908169311168374e-02
1.487787821288021561e+00 5.462973661069970427e-02
1.487887000236956636e+00 5.467041562481641387e-02
1.487986179185891711e+00 5.471111875122997709e-02
1.488085358134827008e+00 5.475184600580235844e-02
1.488184537083762304e+00 5.479259740448906568e-02
1.488283716032697379e+00 5.483337296333940653e-02
1.488382894981632454e+00 5.487417269849665519e-02
1.488482073930567751e+00 5.491499662619789973e-02
1.488581252879502825e+00 5.495584476277369512e-02
1.488680431828437900e+00 5.499671712464873630e-02
1.488779610777373197e+00 5.503761372834137244e-02
1.488878789726308494e+00 5.507853459046362088e-02
1.488977968675243568e+00 5.511947972772111154e-02
1.489077147624178643e+00 5.516044915691346168e-02
1.489176326573113940e+00 5.520144289493386647e-02
1.489275505522049237e+00 5.524246095876892554e-02
1.489374684470984089e+00 5.528350336549870542e-02
1.489473863419919386e+00 5.532457013229735016e-02
1.489573042368854683e+00 5.536566127643183927e-02
1.489672221317789758e+00 5.540677681526265386e-02
1.489771400266724832e+00 5.544791676624368643e-02
1.489870579215660129e+00 5.548908114692207433e-02
1.489969758164595426e+00 5.553026997493788058e-02
1.490068937113530279e+00 5.557148326802408694e-02
1.490168116062465575e+00 5.561272104400714900e-02
1.490267295011400872e+00 5.565398332080578880e-02
1.490366473960335947e+00 5.569527011643159164e-02
1.490465652909271022e+00 5.573658144898883254e-02
1.490564831858206318e+00 5.577791733667425422e-02
1.490664010807141615e+00 5.581927779777680343e-02
1.490763189756076690e+00 5.586066285067763787e-02
1.490862368705011765e+00 5.590207251385008458e-02
1.490961547653947061e+00 5.594350680585945951e-02
1.491060726602882136e+00 5.598496574536251241e-02
1.491159905551817211e+00 5.602644935110790564e-02
1.491259084500752508e+00 5.606795764193572146e-02
1.491358263449687804e+00 5.610949063677709431e-02
1.491457442398622879e+00 5.615104835465428712e-02
1.491556621347557954e+00 5.619263081468063581e-02
1.491655800296493251e+00 5.623423803606016763e-02
1.491754979245428325e+00 5.627587003808720567e-02
1.491854158194363400e+00 5.631752684014657007e-02
1.491953337143298697e+00 5.635920846171327270e-02
1.492052516092233994e+00 5.640091492235202453e-02
1.492151695041169068e+00 5.644264624171720091e-02
1.492250873990104143e+00 5.648440243955278606e-02
1.492350052939039440e+00 5.652618353569200532e-02
1.492449231887974515e+00 5.656798955005683249e-02
1.492548410836909589e+00 5.660982050265817023e-02
1.492647589785844886e+00 5.665167641359550310e-02
1.492746768734780183e+00 5.669355730305630781e-02
1.492845947683715258e+00 5.673546319131604621e-02
1.492945126632650332e+00 5.677739409873808207e-02
1.493044305581585629e+00 5.681935004577324394e-02
1.493143484530520926e+00 5.686133105295927692e-02
1.493242663479455778e+00 5.690333714092077333e-02
1.493341842428391075e+00 5.694536833036940859e-02
1.493441021377326372e+00 5.698742464210264369e-02
1.493540200326261447e+00 5.702950609700398882e-02
1.493639379275196521e+00 5.707161271604280217e-02
1.493738558224131818e+00 5.711374452027389442e-02
1.493837737173067115e+00 5.715590153083685565e-02
1.493936916122001968e+00 5.719808376895593738e-02
1.494036095070937264e+00 5.724029125594037176e-02
1.494135274019872561e+00 5.728252401318289361e-02
1.494234452968807636e+00 5.732478206216001793e-02
1.494333631917742711e+00 5.736706542443181789e-02
1.494432810866678007e+00 5.740937412164145992e-02
1.494531989815613304e+00 5.745170817551449594e-02
1.494631168764548379e+00 5.749406760785886333e-02
1.494730347713483454e+00 5.753645244056453806e-02
1.494829526662418751e+00 5.757886269560314602e-02
1.494928705611353825e+00 5.762129839502712347e-02
1.495027884560288900e+00 5.766375956097002931e-02
1.495127063509224197e+00 5.770624621564581641e-02
1.495226242458159494e+00 5.774875838134826966e-02
1.495325421407094568e+00 5.779129608045074917e-02
1.495424600356029643e+00 5.783385933540600987e-02
1.495523779304964940e+00 5.787644816874561171e-02
1.495622958253900014e+00 5.791906260307916332e-02
1.495722137202835089e+00 5.796170266109456487e-02
1.495821316151770386e+00 5.800436836555712683e-02
1.495920495100705683e+00 5.804705973930917445e-02
1.496019674049640757e+00 5.808977680526958981e-02
1.496118852998575832e+00 5.813251958643367301e-02
1.496218031947511129e+00 5.817528810587249688e-02
1.496317210896446204e+00 5.821808238673211594e-02
1.496416389845381278e+00 5.826090245223369823e-02
1.496515568794316575e+00 5.830374832567285226e-02
1.496614747743251872e+00 5.834662003041878736e-02
1.496713926692186947e+00 5.838951758991425128e-02
1.496813105641122021e+00 5.843244102767507914e-02
1.496912284590057318e+00 5.847539036728956197e-02
1.497011463538992615e+00 5.851836563241780143e-02
1.497110642487927468e+00 5.856136684679126569e-02
1.497209821436862764e+00 5.860439403421300458e-02
1.497309000385798061e+00 5.864744721855596338e-02
1.497408179334733136e+00 5.869052642376311468e-02
1.497507358283668211e+00 5.873363167384712535e-02
1.497606537232603507e+00 5.877676299288958628e-02
1.497705716181538804e+00 5.881992040504031155e-02
1.497804895130473657e+00 5.886310393451688050e-02
1.497904074079408954e+00 5.890631360560485974e-02
1.498003253028344250e+00 5.894954944265598518e-02
1.498102431977279325e+00 5.899281147008843956e-02
1.498201610926214400e+00 5.903609971238623494e-02
1.498300789875149697e+00 5.907941419409866446e-02
1.498399968824084993e+00 5.912275493983941421e-02
1.498499147773020068e+00 5.916612197428617465e-02
1.498598326721955143e+00 5.920951532218042546e-02
1.498697505670890440e+00 5.925293500832651966e-02
1.498796684619825514e+00 5.929638105759087868e-02
1.498895863568760589e+00 5.933985349490204786e-02
1.498995042517695886e+00 5.938335234524972500e-02
1.499094221466631183e+00 5.942687763368403181e-02
1.499193400415566257e+00 5.947042938531513223e-02
1.499292579364501332e+00 5.951400762531285082e-02
1.499391758313436629e+00 5.955761237890579846e-02
1.499490937262371704e+00 5.960124367138052576e-02
1.499590116211306778e+00 5.964490152808153006e-02
1.499689295160242075e+00 5.968858597441033947e-02
1.499788474109177372e+00 5.973229703582465244e-02
1.499887653058112447e+00 5.977603473783797000e-02
1.499986832007047521e+00 5.981979910601918637e-02
1.500086010955982818e+00 5.986359016599166610e-02
1.500185189904917893e+00 5.990740794343245301e-02
1.500284368853852968e+00 5.995125246407215919e-02
1.500383547802788264e+00 5.999512375369400047e-02
1.500482726751723561e+00 6.003902183813303317e-02
1.500581905700658636e+00 6.008294674327564755e-02
1.500681084649593711e+00 6.012689849505913758e-02
1.500780263598529007e+00 6.017087711947088913e-02
1.500879442547464304e+00 6.021488264254749173e-02
1.500978621496399157e+00 6.025891509037414190e-02
1.501077800445334454e+00 6.030297448908474717e-02
1.501176979394269750e+00 6.034706086486003179e-02
1.501276158343204825e+00 6.039117424392759920e-02
1.501375337292139900e+00 6.043531465256127971e-02
1.501474516241075197e+00 6.047948211708036037e-02
1.501573695190010493e+00 6.052367666384862732e-02
1.501672874138945346e+00 6.056789831927384543e-02
1.501772053087880643e+00 6.061214710980770970e-02
1.501871232036815940e+00 6.065642306194401340e-02
1.501970410985751014e+00 6.070072620221862725e-02
1.502069589934686089e+00 6.074505655720893738e-02
1.502168768883621386e+00 6.078941415353288774e-02
1.502267947832556683e+00 6.083379901784815441e-02
1.502367126781491757e+00 6.087821117685161126e-02
1.502466305730426832e+00 6.092265065727883039e-02
1.502565484679362129e+00 6.096711748590310370e-02
1.502664663628297204e+00 6.101161168953460334e-02
1.502763842577232278e+00 6.105613329502007636e-02
1.502863021526167575e+00 6.110068232924196346e-02
1.502962200475102872e+00 6.114525881911742067e-02
1.503061379424037947e+00 6.118986279159780578e-02
1.503160558372973021e+00 6.123449427366819270e-02
1.503259737321908318e+00 6.127915329234637914e-02
1.503358916270843393e+00 6.132383987468192910e-02
1.503458095219778468e+00 6.136855404775593686e-02
1.503557274168713764e+00 6.141329583868018055e-02
1.503656453117649061e+00 6.145806527459597018e-02
1.503755632066584136e+00 6.150286238267378691e-02
1.503854811015519211e+00 6.154768719011263073e-02
1.503953989964454507e+00 6.159253972413909761e-02
1.504053168913389582e+00 6.163742001200641502e-02
1.504152347862324657e+00 6.168232808099420594e-02
1.504251526811259954e+00 6.172726395840746200e-02
1.504350705760195250e+00 6.177222767157564132e-02
1.504449884709130325e+00 6.181721924785206490e-02
1.504549063658065400e+00 6.186223871461335455e-02
1.504648242607000697e+00 6.190728609925852388e-02
1.504747421555935993e+00 6.195236142920801381e-02
1.504846600504870846e+00 6.199746473190299867e-02
1.504945779453806143e+00 6.204259603480537233e-02
1.505044958402741440e+00 6.208775536539575673e-02
1.505144137351676514e+00 6.213294275117338394e-02
1.505243316300611589e+00 6.217815821965558265e-02
1.505342495249546886e+00 6.222340179837667490e-02
1.505441674198482183e+00 6.226867351488705321e-02
1.505540853147417035e+00 6.231397339675250058e-02
1.505640032096352332e+00 6.235930147155412800e-02
1.505739211045287629e+00 6.240465776688645938e-02
1.505838389994222704e+00 6.245004231035719555e-02
1.505937568943157778e+00 6.249545512958674942e-02
1.506036747892093075e+00 6.254089625220711490e-02
1.506135926841028372e+00 6.258636570586091630e-02
1.506235105789963447e+00 6.263186351820095032e-02
1.506334284738898521e+00 6.267738971688942284e-02
1.506433463687833818e+00 6.272294432959703292e-02
1.506532642636768893e+00 6.276852738400204301e-02
1.506631821585703968e+00 6.281413890778982101e-02
1.506731000534639264e+00 6.285977892865202143e-02
1.506830179483574561e+00 6.290544747428541972e-02
1.506929358432509636e+00 6.295114457239138483e-02
1.507028537381444711e+00 6.299687025067533808e-02
1.507127716330380007e+00 6.304262453684573997e-02
1.507226895279315082e+00 6.308840745861292454e-02
1.507326074228250157e+00 6.313421904368904380e-02
1.507425253177185454e+00 6.318005931978688816e-02
1.507524432126120750e+00 6.322592831461890106e-02
1.507623611075055825e+00 6.327182605589669329e-02
1.507722790023990900e+00 6.331775257133029355e-02
1.507821968972926197e+00 6.336370788862724646e-02
1.507921147921861271e+00 6.340969203549151612e-02
1.508020326870796346e+00 6.345570503962331965e-02
1.508119505819731643e+00 6.350174692871797533e-02
1.508218684768666940e+00 6.354781773046497273e-02
1.508317863717602014e+00 6.359391747254729277e-02
1.508417042666537089e+00 6.364004618264096358e-02
1.508516221615472386e+00 6.368620388841389479e-02
1.508615400564407683e+00 6.373239061752498935e-02
1.508714579513342535e+00 6.377860639762346351e-02
1.508813758462277832e+00 6.382485125634865253e-02
1.508912937411213129e+00 6.387112522132816494e-02
1.509012116360148203e+00 6.391742832017760501e-02
1.509111295309083278e+00 6.396376058050017022e-02
1.509210474258018575e+00 6.401012202988527744e-02
1.509309653206953872e+00 6.405651269590784125e-02
1.509408832155888724e+00 6.410293260612751065e-02
1.509508011104824021e+00 6.414938178808865521e-02
1.509607190053759318e+00 6.419586026931813072e-02
1.509706369002694393e+00 6.424236807732544574e-02
1.509805547951629467e+00 6.428890523960198444e-02
1.509904726900564764e+00 6.433547178362000740e-02
1.510003905849500061e+00 6.438206773683163853e-02
1.510103084798435136e+00 6.442869312666824055e-02
1.510202263747370210e+00 6.447534798054001259e-02
1.510301442696305507e+00 6.452203232583478276e-02
1.510400621645240582e+00 6.456874618991702286e-02
1.510499800594175657e+00 6.461548960012768184e-02
1.510598979543110953e+00 6.466226258378302005e-02
1.510698158492046250e+00 6.470906516817369336e-02
1.510797337440981325e+00 6.475589738056410083e-02
1.510896516389916400e+00 6.480275924819191291e-02
1.510995695338851696e+00 6.484965079826698897e-02
1.511094874287786771e+00 6.489657205797026707e-02
1.511194053236721846e+00 6.494352305445373619e-02
1.511293232185657143e+00 6.499050381483913175e-02
1.511392411134592439e+00 6.503751436621721393e-02
1.511491590083527514e+00 6.508455473564690730e-02
1.511590769032462589e+00 6.513162495015498155e-02
1.511689947981397886e+00 6.517872503673487194e-02
1.511789126930332960e+00 6.522585502234579113e-02
1.511888305879268035e+00 6.527301493391234055e-02
1.511987484828203332e+00 6.532020479832360838e-02
1.512086663777138629e+00 6.536742464243214257e-02
1.512185842726073703e+00 6.541467449305332638e-02
1.512285021675008778e+00 6.546195437696483710e-02
1.512384200623944075e+00 6.550926432090579954e-02
1.512483379572879372e+00 6.555660435157559252e-02
1.512582558521814224e+00 6.560397449563329375e-02
1.512681737470749521e+00 6.565137477969772151e-02
1.512780916419684818e+00 6.569880523034528352e-02
1.512880095368619893e+00 6.574626587410996315e-02
1.512979274317554967e+00 6.579375673748279196e-02
1.513078453266490264e+00 6.584127784691069796e-02
1.513177632215425561e+00 6.588882922879565895e-02
1.513276811164360414e+00 6.593641090949400874e-02
1.513375990113295710e+00 6.598402291531642316e-02
1.513475169062231007e+00 6.603166527252589402e-02
1.513574348011166082e+00 6.607933800733774288e-02
1.513673526960101157e+00 6.612704114591892723e-02
1.513772705909036453e+00 6.617477471438706904e-02
1.513871884857971750e+00 6.622253873880960817e-02
1.513971063806906825e+00 6.627033324520316404e-02
1.514070242755841900e+00 6.631815825953295274e-02
1.514169421704777196e+00 6.636601380771200986e-02
1.514268600653712271e+00 6.641389991559992767e-02
1.514367779602647346e+00 6.646181660900289667e-02
1.514466958551582643e+00 6.650976391367262319e-02
1.514566137500517939e+00 6.655774185530530240e-02
1.514665316449453014e+00 6.660575045954114648e-02
1.514764495398388089e+00 6.665378975196398215e-02
1.514863674347323386e+00 6.670185975810002943e-02
1.514962853296258460e+00 6.674996050341709675e-02
1.515062032245193535e+00 6.679809201332437274e-02
1.515161211194128832e+00 6.684625431317152422e-02
1.515260390143064129e+00 6.689444742824751655e-02
1.515359569091999203e+00 6.694267138378028059e-02
1.515458748040934278e+00 6.699092620493622696e-02
1.515557926989869575e+00 6.703921191681919134e-02
1.515657105938804650e+00 6.708752854446946301e-02
1.515756284887739724e+00 6.713587611286374324e-02
1.515855463836675021e+00 6.718425464691399340e-02
1.515954642785610318e+00 6.723266417146676888e-02
1.516053821734545393e+00 6.728110471130237247e-02
1.516153000683480467e+00 6.732957629113459075e-02
1.516252179632415764e+00 6.737807893560980588e-02
1.516351358581350839e+00 6.742661266930578823e-02
1.516450537530285914e+00 6.747517751673177966e-02
1.516549716479221210e+00 6.752377350232752207e-02
1.516648895428156507e+00 6.757240065046209165e-02
1.516748074377091582e+00 6.762105898543377402e-02
1.516847253326026657e+00 6.766974853146927316e-02
1.516946432274961953e+00 6.771846931272303138e-02
1.517045611223897250e+00 6.776722135327616081e-02
1.517144790172832103e+00 6.781600467713602698e-02
1.517243969121767400e+00 6.786481930823615172e-02
1.517343148070702696e+00 6.791366527043443679e-02
1.517442327019637771e+00 6.796254258751296962e-02
1.517541505968572846e+00 6.801145128317774569e-02
1.517640684917508143e+00 6.806039138105760000e-02
1.517739863866443439e+00 6.810936290470342991e-02
1.517839042815378514e+00 6.815836587758757059e-02
1.517938221764313589e+00 6.820740032310353140e-02
1.518037400713248886e+00 6.825646626456506605e-02
1.518136579662183960e+00 6.830556372520507624e-02
1.518235758611119035e+00 6.835469272817579212e-02
1.518334937560054332e+00 6.840385329654760649e-02
1.518434116508989629e+00 6.845304545330826995e-02
1.518533295457924703e+00 6.850226922136258556e-02
1.518632474406859778e+00 6.855152462353172882e-02
1.518731653355795075e+00 6.860081168255258155e-02
1.518830832304730150e+00 6.865013042107667718e-02
1.518930011253665224e+00 6.869948086167024237e-02
1.519029190202600521e+00 6.874886302681323946e-02
1.519128369151535818e+00 6.879827693889843665e-02
1.519227548100470893e+00 6.884772262023103329e-02
1.519326727049405967e+00 6.889720009302831294e-02
1.519425905998341264e+00 6.894670937941875521e-02
1.519525084947276339e+00 6.899625050144095328e-02
1.519624263896211414e+00 6.904582348104387757e-02
1.519723442845146710e+00 6.909542834008568224e-02
1.519822621794082007e+00 6.914506510033313624e-02
1.519921800743017082e+00 6.919473378346091552e-02
1.520020979691952157e+00 6.924443441105147812e-02
1.520120158640887453e+00 6.929416700459409273e-02
1.520219337589822528e+00 6.934393158548389502e-02
1.520318516538757603e+00 6.939372817502204027e-02
1.520417695487692900e+00 6.944355679441462093e-02
1.520516874436628196e+00 6.949341746477198656e-02
1.520616053385563271e+00 6.954331020710827205e-02
1.520715232334498346e+00 6.959323504234109226e-02
1.520814411283433643e+00 6.964319199129059834e-02
1.520913590232368939e+00 6.969318107467886714e-02
1.521012769181303792e+00 6.974320231312924889e-02
1.521111948130239089e+00 6.979325572716660320e-02
1.521211127079174386e+00 6.984334133721543936e-02
1.521310306028109460e+00 6.989345916360002742e-02
1.521409484977044535e+00 6.994360922654398183e-02
1.521508663925979832e+00 6.999379154616951204e-02
1.521607842874915129e+00 7.004400614249649271e-02
1.521707021823850203e+00 7.009425303544222774e-02
1.521806200772785278e+00 7.014453224482106175e-02
1.521905379721720575e+00 7.019484379034360289e-02
1.522004558670655650e+00 7.024518769161580689e-02
1.522103737619590724e+00 7.029556396813912977e-02
1.522202916568526021e+00 7.034597263930959798e-02
1.522302095517461318e+00 7.039641372441700351e-02
1.522401274466396393e+00 7.044688724264466795e-02
1.522500453415331467e+00 7.049739321306897066e-02
1.522599632364266764e+00 7.054793165465877980e-02
1.522698811313201839e+00 7.059850258627436981e-02
1.522797990262136913e+00 7.064910602666768513e-02
1.522897169211072210e+00 7.069974199448135488e-02
1.522996348160007507e+00 7.075041050824810995e-02
1.523095527108942582e+00 7.080111158639028346e-02
1.523194706057877656e+00 7.085184524721957477e-02
1.523293885006812953e+00 7.090261150893636954e-02
1.523393063955748028e+00 7.095341038962872660e-02
1.523492242904683103e+00 7.100424190727268325e-02
1.523591421853618399e+00 7.105510607973128390e-02
1.523690600802553696e+00 7.110600292475392770e-02
1.523789779751488771e+00 7.115693245997600780e-02
1.523888958700423846e+00 7.120789470291863377e-02
1.523988137649359143e+00 7.125888967098799320e-02
1.524087316598294217e+00 7.130991738147432479e-02
1.524186495547229292e+00 7.136097785155227913e-02
1.524285674496164589e+00 7.141207109827991950e-02
1.524384853445099886e+00 7.146319713859813905e-02
1.524484032394034960e+00 7.151435598933032767e-02
1.524583211342970035e+00 7.156554766718205285e-02
1.524682390291905332e+00 7.161677218874042128e-02
1.524781569240840629e+00 7.166802957047339884e-02
1.524880748189775481e+00 7.171931982872922773e-02
1.524979927138710778e+00 7.177064297973703710e-02
1.525079106087646075e+00 7.182199903960481691e-02
1.525178285036581149e+00 7.187338802431973706e-02
1.525277463985516224e+00 7.192480994974785602e-02
1.525376642934451521e+00 7.197626483163338529e-02
1.525475821883386818e+00 7.202775268559798161e-02
1.525575000832321892e+00 7.207927352714062208e-02
1.525674179781256967e+00 7.213082737163710456e-02
1.525773358730192264e+00 7.218241423433972848e-02
1.525872537679127339e+00 7.223403413037614296e-02
1.525971716628062413e+00 7.228568707474981869e-02
1.526070895576997710e+00 7.233737308233915975e-02
1.526170074525933007e+00 7.238909216789680967e-02
1.526269253474868082e+00 7.244084434604948497e-02
1.526368432423803156e+00 7.249262963129775306e-02
1.526467611372738453e+00 7.254444803801533836e-02
1.526566790321673528e+00 7.259629958044830356e-02
1.526665969270608603e+00 7.264818427271546586e-02
1.526765148219543899e+00 7.270010212880737011e-02
1.526864327168479196e+00 7.275205316258587240e-02
1.526963506117414271e+00 7.280403738778380707e-02
1.527062685066349346e+00 7.285605481800483396e-02
1.527161864015284642e+00 7.290810546672273074e-02
1.527261042964219717e+00 7.296018934728082384e-02
1.527360221913154792e+00 7.301230647289193298e-02
1.527459400862090089e+00 7.306445685663795486e-02
1.527558579811025385e+00 7.311664051146900267e-02
1.527657758759960460e+00 7.316885745020333676e-02
1.527756937708895535e+00 7.322110768552712867e-02
1.527856116657830832e+00 7.327339122999389220e-02
1.527955295606765906e+00 7.332570809602367845e-02
1.528054474555700981e+00 7.337805829590342277e-02
1.528153653504636278e+00 7.343044184178620926e-02
1.528252832453571575e+00 7.348285874569060461e-02
1.528352011402506649e+00 7.353530901950054710e-02
1.528451190351441724e+00 7.358779267496518006e-02
1.528550369300377021e+00 7.364030972369822736e-02
1.528649548249312318e+00 7.369286017717742443e-02
1.528748727198247170e+00 7.374544404674424070e-02
1.528847906147182467e+00 7.379806134360425429e-02
1.528947085096117764e+00 7.385071207882556998e-02
1.529046264045052839e+00 7.390339626333905509e-02
1.529145442993987913e+00 7.395611390793824236e-02
1.529244621942923210e+00 7.400886502327870542e-02
1.529343800891858507e+00 7.406164961987736495e-02
1.529442979840793582e+00 7.411446770811255802e-02
1.529542158789728656e+00 7.416731929822382996e-02
1.529641337738663953e+00 7.422020440031128208e-02
1.529740516687599028e+00 7.427312302433493330e-02
1.529839695636534103e+00 7.432607518011519199e-02
1.529938874585469399e+00 7.437906087733200944e-02
1.530038053534404696e+00 7.443208012552436637e-02
1.530137232483339771e+00 7.448513293409023128e-02
1.530236411432274846e+00 7.453821931228632458e-02
1.530335590381210142e+00 7.459133926922778546e-02
1.530434769330145217e+00 7.464449281388725599e-02
1.530533948279080292e+00 7.469767995509545011e-02
1.530633127228015589e+00 7.475090070154034871e-02
1.530732306176950885e+00 7.480415506176679719e-02
1.530831485125885960e+00 7.485744304417632500e-02
1.530930664074821035e+00 7.491076465702707632e-02
1.531029843023756332e+00 7.496411990843337980e-02
1.531129021972691406e+00 7.501750880636486041e-02
1.531228200921626481e+00 7.507093135864721656e-02
1.531327379870561778e+00 7.512438757296123482e-02
1.531426558819497075e+00 7.517787745684240130e-02
1.531525737768432149e+00 7.523140101768091559e-02
1.531624916717367224e+00 7.528495826272148250e-02
1.531724095666302521e+00 7.533854919906299297e-02
1.531823274615237596e+00 7.539217383365770520e-02
1.531922453564172670e+00 7.544583217331179981e-02
1.532021632513107967e+00 7.549952422468475532e-02
1.532120811462043264e+00 7.555324999428876531e-02
1.532219990410978339e+00 7.560700948848876612e-02
1.532319169359913413e+00 7.566080271350243691e-02
1.532418348308848710e+00 7.571462967539964450e-02
1.532517527257784007e+00 7.576849038010204096e-02
1.532616706206718860e+00 7.582238483338285540e-02
1.532715885155654156e+00 7.587631304086746298e-02
1.532815064104589453e+00 7.593027500803184449e-02
1.532914243053524528e+00 7.598427074020303040e-02
1.533013422002459603e+00 7.603830024255903153e-02
1.533112600951394899e+00 7.609236352012846427e-02
1.533211779900330196e+00 7.614646057779000943e-02
1.533310958849265271e+00 7.620059142027235666e-02
1.533410137798200346e+00 7.625475605215432939e-02
1.533509316747135642e+00 7.630895447786438524e-02
1.533608495696070717e+00 7.636318670168004696e-02
1.533707674645005792e+00 7.641745272772847153e-02
1.533806853593941089e+00 7.647175255998575616e-02
1.533906032542876385e+00 7.652608620227656366e-02
1.534005211491811460e+00 7.658045365827423345e-02
1.534104390440746535e+00 7.663485493150068439e-02
1.534203569389681832e+00 7.668929002532617889e-02
1.534302748338616906e+00 7.674375894296849021e-02
1.534401927287551981e+00 7.679826168749373516e-02
1.534501106236487278e+00 7.685279826181566631e-02
1.534600285185422575e+00 7.690736866869528343e-02
1.534699464134357649e+00 7.696197291074088898e-02
1.534798643083292724e+00 7.701661099040829628e-02
1.534897822032228021e+00 7.707128291000016340e-02
1.534997000981163096e+00 7.712598867166570171e-02
1.535096179930098170e+00 7.718072827740116160e-02
1.535195358879033467e+00 7.723550172904927735e-02
1.535294537827968764e+00 7.729030902829893412e-02
1.535393716776903839e+00 7.734515017668527892e-02
1.535492895725838913e+00 7.740002517558974837e-02
1.535592074674774210e+00 7.745493402623972179e-02
1.535691253623709285e+00 7.750987672970809095e-02
1.535790432572644360e+00 7.756485328691377357e-02
1.535889611521579656e+00 7.761986369862119983e-02
1.535988790470514953e+00 7.767490796544011811e-02
1.536087969419450028e+00 7.772998608782551166e-02
1.536187148368385103e+00 7.778509806607782073e-02
1.536286327317320399e+00 7.784024390034272045e-02
1.536385506266255696e+00 7.789542359061046861e-02
1.536484685215190549e+00 7.795063713671626648e-02
1.536583864164125846e+00 7.800588453834077229e-02
1.536683043113061142e+00 7.806116579500865793e-02
1.536782222061996217e+00 7.811648090608933059e-02
1.536881401010931292e+00 7.817182987079702994e-02
1.536980579959866589e+00 7.822721268819048113e-02
1.537079758908801885e+00 7.828262935717250626e-02
1.537178937857736960e+00 7.833807987649034354e-02
1.537278116806672035e+00 7.839356424473564733e-02
1.537377295755607332e+00 7.844908246034436317e-02
1.537476474704542406e+00 7.850463452159618660e-02
1.537575653653477481e+00 7.856022042661529869e-02
1.537674832602412778e+00 7.861584017336992192e-02
1.537774011551348075e+00 7.867149375967207037e-02
1.537873190500283149e+00 7.872718118317766078e-02
1.537972369449218224e+00 7.878290244138694276e-02
1.538071548398153521e+00 7.883865753164392975e-02
1.538170727347088595e+00 7.889444645113626031e-02
1.538269906296023670e+00 7.895026919689579481e-02
1.538369085244958967e+00 7.900612576579819912e-02
1.538468264193894264e+00 7.906201615456283360e-02
1.538567443142829338e+00 7.911794035975282247e-02
1.538666622091764413e+00 7.917389837777547013e-02
1.538765801040699710e+00 7.922989020488185874e-02
1.538864979989634785e+00 7.928591583716659841e-02
1.538964158938569859e+00 7.934197527056853494e-02
1.539063337887505156e+00 7.939806850087043066e-02
1.539162516836440453e+00 7.945419552369870075e-02
1.539261695785375528e+00 7.951035633452376017e-02
1.539360874734310602e+00 7.956655092866017631e-02
1.539460053683245899e+00 7.962277930126661352e-02
1.539559232632180974e+00 7.967904144734543059e-02
1.539658411581116049e+00 7.973533736174341635e-02
1.539757590530051345e+00 7.979166703915166470e-02
1.539856769478986642e+00 7.984803047410513055e-02
1.539955948427921717e+00 7.990442766098314331e-02
1.540055127376856792e+00 7.996085859400965667e-02
1.540154306325792088e+00 8.001732326725301270e-02
1.540253485274727385e+00 8.007382167462590017e-02
1.540352664223662238e+00 8.013035380988550727e-02
1.540451843172597535e+00 8.018691966663438198e-02
1.540551022121532831e+00 8.024351923831923861e-02
1.540650201070467906e+00 8.030015251823180433e-02
1.540749380019402981e+00 8.035681949950902736e-02
1.540848558968338278e+00 8.041352017513299366e-02
1.540947737917273574e+00 8.047025453793082983e-02
1.541046916866208649e+00 8.052702258057502227e-02
1.541146095815143724e+00 8.058382429558372251e-02
1.541245274764079021e+00 8.064065967532087209e-02
1.541344453713014095e+00 8.069752871199564748e-02
1.541443632661949170e+00 8.075443139766368128e-02
1.541542811610884467e+00 8.081136772422659043e-02
1.541641990559819764e+00 8.086833768343193451e-02
1.541741169508754838e+00 8.092534126687371543e-02
1.541840348457689913e+00 8.098237846599277978e-02
1.541939527406625210e+00 8.103944927207669402e-02
1.542038706355560285e+00 8.109655367625952238e-02
1.542137885304495359e+00 8.115369166952285385e-02
1.542237064253430656e+00 8.121086324269549683e-02
1.542336243202365953e+00 8.126806838645363185e-02
1.542435422151301028e+00 8.132530709132101965e-02
1.542534601100236102e+00 8.138257934766958412e-02
